product_id,name,category,stock_count,stock_status,price,_curated_at,_dataset_type
1941.0,structured refined joggers & pants,JOGGERS & PANTS,,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1942.0,rustic edgy track pants,TRACK PANTS,31.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1943.0,bright bold kimono,KIMONO,25.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1944.0,lightweight tailored utility pants,UTILITY PANTS,34.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1945.0,rustic relaxed chinos,CHINOS,36.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1946.0,sporty relaxed kimono,KIMONO,46.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1947.0,neutral dynamic utility pants,UTILITY PANTS,11.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1948.0,luxury bright shorts,SHORTS,21.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1949.0,rustic sporty joggers & pants,JOGGERS & PANTS,26.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1950.0,relaxed functional denim jackets,DENIM JACKETS,17.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,vintage elegant track pants,TRACK PANTS,33.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1952.0,comfy camo sweatshirts,SWEATSHIRTS,6.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1953.0,bold chic joggers & pants,JOGGERS & PANTS,46.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1954.0,casual refined tanks,TANKS,47.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1955.0,edgy oversized kimono,KIMONO,17.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1956.0,patterned tailored tanks,TANKS,22.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1957.0,luxury elegant shorts,SHORTS,7.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1958.0,luxury textured joggers & pants,JOGGERS & PANTS,14.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1959.0,bright smart chinos,NAN,,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1960.0,rustic patterned kimono,KIMONO,50.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1961.0,soft relaxed sweatshirts,SWEATSHIRTS,15.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1962.0,layered minimalist polos,POLOS,,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1963.0,rustic smart denim jackets,DENIM JACKETS,50.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1964.0,elegant retro blazers,BLAZERS,50.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1965.0,edgy preppy hoodies & jackets,HOODIES & JACKETS,23.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1966.0,textured casual track pants,TRACK PANTS,26.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1967.0,bright bright coats,COATS,13.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1968.0,,SHORTS,13.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1969.0,layered patterned hoodies & jackets,HOODIES & JACKETS,47.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1970.0,classic neutral shorts,SHORTS,22.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1971.0,retro refined cardigans,CARDIGANS,30.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1972.0,bold layered chinos,CHINOS,44.0,In Stock,6500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1973.0,camo relaxed blazers,BLAZERS,31.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1974.0,urban dynamic blazers,BLAZERS,32.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1975.0,urban vintage hoodies & jackets,HOODIES & JACKETS,31.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1976.0,wide leg elegant tanks,TANKS,31.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1977.0,retro tailored tanks,TANKS,24.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1978.0,camo chic cardigans,CARDIGANS,32.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1979.0,wide leg urban kimono,KIMONO,13.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1980.0,patterned elegant utility pants,UTILITY PANTS,26.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1981.0,heritage bright utility pants,UTILITY PANTS,,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1982.0,soft sporty cardigans,CARDIGANS,15.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1983.0,elegant preppy chinos,CHINOS,17.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1984.0,elegant slim fit tanks,TANKS,36.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1985.0,trendy layered denim jackets,DENIM JACKETS,3.0,Low Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1986.0,bright modern coats,COATS,32.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1987.0,,COATS,34.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1988.0,structured preppy oversize tee,OVERSIZE TEE,20.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1989.0,statement casual joggers & pants,JOGGERS & PANTS,8.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1990.0,heritage trendy sweatshirts,SWEATSHIRTS,48.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1991.0,elegant bold coats,COATS,46.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1992.0,camo casual track pants,TRACK PANTS,14.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1993.0,oversized preppy blazers,BLAZERS,36.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1994.0,wide leg statement kimono,KIMONO,31.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1995.0,relaxed urban kimono,KIMONO,50.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1996.0,elegant dynamic utility pants,UTILITY PANTS,5.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1997.0,vintage refined cardigans,CARDIGANS,16.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1998.0,minimalist smart track pants,TRACK PANTS,33.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
1999.0,neutral statement joggers & pants,JOGGERS & PANTS,,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2000.0,minimalist retro joggers & pants,JOGGERS & PANTS,,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2001.0,luxury functional coats,COATS,47.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2002.0,neutral relaxed blazers,BLAZERS,28.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2003.0,functional statement polos,POLOS,18.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2004.0,preppy lightweight denim jackets,DENIM JACKETS,22.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2005.0,slim fit modern oversize tee,OVERSIZE TEE,24.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2006.0,luxury rustic oversize tee,OVERSIZE TEE,43.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2007.0,lightweight retro coats,COATS,27.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2008.0,layered refined tanks,TANKS,38.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2009.0,modern preppy denim jackets,DENIM JACKETS,,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2010.0,camo relaxed cardigans,CARDIGANS,28.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2011.0,rustic urban polos,POLOS,25.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2012.0,classic neutral tanks,TANKS,35.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2013.0,preppy casual joggers & pants,JOGGERS & PANTS,13.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2014.0,wide leg refined blazers,BLAZERS,29.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2015.0,bright preppy joggers & pants,JOGGERS & PANTS,45.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2016.0,chic essential shorts,SHORTS,6.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2017.0,bright camo track pants,TRACK PANTS,9.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2018.0,tailored retro t-shirts,T-SHIRTS,44.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2019.0,retro relaxed t-shirts,T-SHIRTS,44.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2020.0,classic layered polos,POLOS,46.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2021.0,bold essential cardigans,CARDIGANS,39.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2022.0,textured neutral hoodies & jackets,HOODIES & JACKETS,49.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2023.0,minimalist preppy cardigans,CARDIGANS,50.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2024.0,modern trendy track pants,TRACK PANTS,17.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2025.0,oversized vintage hoodies & jackets,HOODIES & JACKETS,1.0,Low Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2026.0,relaxed vintage hoodies & jackets,HOODIES & JACKETS,23.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2027.0,retro neutral cardigans,CARDIGANS,45.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2028.0,layered heritage tanks,TANKS,22.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2029.0,patterned elegant track pants,NAN,50.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,comfy patterned oversize tee,OVERSIZE TEE,33.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2031.0,lightweight comfy denim jackets,DENIM JACKETS,39.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2032.0,soft retro track pants,TRACK PANTS,4.0,Low Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2033.0,urban luxury hoodies & jackets,HOODIES & JACKETS,48.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2034.0,textured dynamic utility pants,UTILITY PANTS,39.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2035.0,patterned functional joggers & pants,JOGGERS & PANTS,49.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2036.0,relaxed sporty chinos,CHINOS,2.0,Low Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2037.0,comfy bright t-shirts,T-SHIRTS,9.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2038.0,classic patterned hoodies & jackets,HOODIES & JACKETS,,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2039.0,,TANKS,33.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2040.0,lightweight luxury kimono,KIMONO,44.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2041.0,relaxed vintage chinos,CHINOS,49.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2042.0,sporty heritage coats,COATS,44.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2043.0,vintage heritage coats,COATS,,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2044.0,urban camo denim jackets,DENIM JACKETS,22.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2045.0,textured refined coats,COATS,20.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2046.0,layered refined sweatshirts,SWEATSHIRTS,,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2047.0,dynamic dynamic utility pants,UTILITY PANTS,22.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2048.0,bold lightweight tanks,TANKS,44.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2049.0,casual bold chinos,CHINOS,29.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2050.0,refined dynamic cardigans,CARDIGANS,2.0,Low Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2051.0,casual camo blazers,BLAZERS,11.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2052.0,relaxed bright tanks,TANKS,22.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2053.0,elegant structured joggers & pants,JOGGERS & PANTS,43.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2054.0,urban urban polos,POLOS,44.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2055.0,trendy neutral denim jackets,DENIM JACKETS,25.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2056.0,chic urban polos,POLOS,0.0,Out of Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2057.0,retro patterned oversize tee,OVERSIZE TEE,40.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2058.0,urban bright coats,COATS,28.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2059.0,wide leg preppy tanks,TANKS,2.0,Low Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2060.0,chic smart tanks,TANKS,35.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2061.0,functional tailored tanks,TANKS,21.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2062.0,minimalist relaxed beach wear,BEACH WEAR,42.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2063.0,dynamic refined tanks,TANKS,17.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2064.0,luxury modern utility pants,UTILITY PANTS,49.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2065.0,rustic classic denim jackets,DENIM JACKETS,30.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2066.0,soft camo kimono,KIMONO,49.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2067.0,layered layered coats,COATS,14.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2068.0,comfy tailored cardigans,CARDIGANS,18.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2069.0,functional classic hoodies & jackets,HOODIES & JACKETS,25.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2070.0,bright slim fit utility pants,UTILITY PANTS,50.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2071.0,modern essential utility pants,UTILITY PANTS,44.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2072.0,patterned bold t-shirts,T-SHIRTS,14.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2073.0,dynamic textured utility pants,UTILITY PANTS,1.0,Low Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2074.0,elegant classic sweatshirts,SWEATSHIRTS,29.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2075.0,layered vintage utility pants,UTILITY PANTS,24.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2076.0,lightweight oversized denim jackets,DENIM JACKETS,8.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2077.0,refined preppy denim jackets,DENIM JACKETS,50.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2078.0,rustic statement sweatshirts,SWEATSHIRTS,18.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2079.0,rustic essential hoodies & jackets,HOODIES & JACKETS,31.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2080.0,elegant minimalist cardigans,CARDIGANS,1.0,Low Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2081.0,bold edgy beach wear,BEACH WEAR,27.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2082.0,modern functional chinos,CHINOS,17.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2083.0,heritage urban track pants,TRACK PANTS,50.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2084.0,edgy essential oversize tee,OVERSIZE TEE,,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2085.0,vintage bold blazers,BLAZERS,31.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2086.0,casual preppy joggers & pants,JOGGERS & PANTS,5.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2087.0,slim fit slim fit polos,POLOS,34.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2088.0,preppy luxury joggers & pants,JOGGERS & PANTS,14.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2089.0,edgy urban chinos,CHINOS,37.0,In Stock,6500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2090.0,elegant casual t-shirts,T-SHIRTS,39.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2091.0,textured dynamic tanks,TANKS,27.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2092.0,oversized statement denim jackets,DENIM JACKETS,13.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2093.0,soft essential beach wear,BEACH WEAR,26.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2094.0,layered tailored blazers,BLAZERS,43.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2095.0,urban oversized coats,COATS,22.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2096.0,bright wide leg cardigans,CARDIGANS,39.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2097.0,patterned urban shorts,SHORTS,5.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,neutral relaxed cardigans,CARDIGANS,9.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,trendy comfy oversize tee,OVERSIZE TEE,10.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2100.0,slim fit wide leg track pants,TRACK PANTS,9.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2101.0,statement modern tanks,TANKS,,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2102.0,functional functional joggers & pants,JOGGERS & PANTS,17.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2103.0,patterned slim fit denim jackets,DENIM JACKETS,34.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2104.0,wide leg dynamic denim jackets,DENIM JACKETS,43.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2105.0,patterned wide leg denim jackets,DENIM JACKETS,18.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2106.0,wide leg smart shorts,SHORTS,10.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2107.0,modern classic cardigans,CARDIGANS,46.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2108.0,relaxed soft oversize tee,OVERSIZE TEE,16.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2109.0,minimalist elegant t-shirts,T-SHIRTS,25.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2110.0,neutral modern kimono,KIMONO,24.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2111.0,textured rustic polos,POLOS,48.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2112.0,structured functional chinos,CHINOS,36.0,In Stock,7000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2113.0,lightweight vintage joggers & pants,JOGGERS & PANTS,4.0,Low Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2114.0,structured layered utility pants,UTILITY PANTS,4.0,Low Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2115.0,urban layered shorts,SHORTS,41.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2116.0,slim fit modern polos,POLOS,30.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2117.0,layered essential denim jackets,DENIM JACKETS,6.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2118.0,slim fit slim fit utility pants,UTILITY PANTS,7.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2119.0,lightweight patterned kimono,KIMONO,44.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2120.0,bold lightweight kimono,KIMONO,12.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2121.0,textured urban sweatshirts,SWEATSHIRTS,15.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2122.0,comfy urban cardigans,CARDIGANS,4.0,Low Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2123.0,heritage oversized track pants,TRACK PANTS,1.0,Low Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2124.0,textured urban beach wear,BEACH WEAR,11.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2125.0,patterned dynamic utility pants,UTILITY PANTS,4.0,Low Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2126.0,lightweight minimalist blazers,BLAZERS,31.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2127.0,elegant bright coats,COATS,47.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2128.0,retro soft tanks,TANKS,19.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2129.0,camo comfy tanks,TANKS,2.0,Low Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2130.0,structured elegant polos,POLOS,34.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2131.0,smart retro coats,COATS,44.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,preppy bold tanks,TANKS,18.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2133.0,urban vintage denim jackets,DENIM JACKETS,9.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2134.0,tailored relaxed joggers & pants,JOGGERS & PANTS,3.0,Low Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2135.0,rustic bold cardigans,CARDIGANS,40.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2136.0,dynamic bold oversize tee,OVERSIZE TEE,0.0,Out of Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2137.0,dynamic slim fit joggers & pants,JOGGERS & PANTS,,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2138.0,preppy edgy joggers & pants,JOGGERS & PANTS,45.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2139.0,lightweight textured sweatshirts,SWEATSHIRTS,31.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2140.0,neutral dynamic sweatshirts,SWEATSHIRTS,0.0,Out of Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2141.0,wide leg refined tanks,TANKS,2.0,Low Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2142.0,oversized textured shorts,SHORTS,6.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2143.0,preppy relaxed denim jackets,DENIM JACKETS,17.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2144.0,urban sporty oversize tee,OVERSIZE TEE,7.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2145.0,wide leg trendy blazers,BLAZERS,10.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2146.0,modern luxury joggers & pants,JOGGERS & PANTS,12.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2147.0,functional modern utility pants,UTILITY PANTS,43.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2148.0,retro bright t-shirts,T-SHIRTS,25.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2149.0,bright relaxed joggers & pants,JOGGERS & PANTS,30.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
2150.0,vintage tailored beach wear,BEACH WEAR,16.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
