product_id,name,category,color,fabric,price,price_category,stock_status,semantic_tags,_enriched_at,_curated_at,_dataset_type
1971.0,retro refined cardigans,CARDIGANS,Off-White,Velvet,9500.0,Premium,In Stock,"cardigans, off-white, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1972.0,bold layered chinos,CHINOS,Checked,Linen,6500.0,Premium,In Stock,"chinos, checked, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1973.0,camo relaxed blazers,BLAZERS,Yellow,Unknown,11000.0,Premium,In Stock,"blazers, yellow, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1974.0,urban dynamic blazers,BLAZERS,Maroon,Velvet,10000.0,Premium,In Stock,"blazers, maroon, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1975.0,urban vintage hoodies & jackets,HOODIES & JACKETS,Beige,Leather,9000.0,Premium,In Stock,"hoodies & jackets, beige, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1976.0,wide leg elegant tanks,TANKS,Unknown,Velvet,3000.0,Mid-Range,In Stock,"tanks, unknown, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1977.0,retro tailored tanks,TANKS,Teal,Modal,2500.0,Mid-Range,In Stock,"tanks, teal, modal, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1978.0,camo chic cardigans,CARDIGANS,Mustard,Cotton,14000.0,Premium,In Stock,"cardigans, mustard, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1979.0,wide leg urban kimono,KIMONO,Navy,Linen,11000.0,Premium,In Stock,"kimono, navy, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1980.0,patterned elegant utility pants,UTILITY PANTS,Chocolate,Modal,8500.0,Premium,In Stock,"utility pants, chocolate, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1981.0,heritage bright utility pants,UTILITY PANTS,Multi-Color,Silk,8000.0,Premium,In Stock,"utility pants, multi-color, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1982.0,soft sporty cardigans,CARDIGANS,Coral,Cotton,15000.0,Premium,In Stock,"cardigans, coral, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1983.0,elegant preppy chinos,CHINOS,Mustard,Tencel,5000.0,Premium,In Stock,"chinos, mustard, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1984.0,elegant slim fit tanks,TANKS,Teal,Cotton,2500.0,Mid-Range,In Stock,"tanks, teal, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1985.0,trendy layered denim jackets,DENIM JACKETS,Polka Dot,Denim,12000.0,Premium,Low Stock,"denim jackets, polka dot, denim, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1986.0,bright modern coats,COATS,Pastel Blue,Leather,15000.0,Premium,In Stock,"coats, pastel blue, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1987.0,,COATS,Pink,Cotton,9000.0,Premium,In Stock,"coats, pink, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1988.0,structured preppy oversize tee,OVERSIZE TEE,Olive,Corduroy,3000.0,Mid-Range,In Stock,"oversize tee, olive, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1989.0,statement casual joggers & pants,JOGGERS & PANTS,Coral,Rayon,3000.0,Mid-Range,In Stock,"joggers & pants, coral, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1990.0,heritage trendy sweatshirts,SWEATSHIRTS,Mint,Velvet,6000.0,Premium,In Stock,"sweatshirts, mint, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1991.0,elegant bold coats,COATS,Charcoal,Denim,9000.0,Premium,In Stock,"coats, charcoal, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1992.0,camo casual track pants,TRACK PANTS,Black,Silk,4000.0,Mid-Range,In Stock,"track pants, black, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1993.0,oversized preppy blazers,BLAZERS,Chocolate,Silk,11500.0,Premium,In Stock,"blazers, chocolate, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1994.0,wide leg statement kimono,KIMONO,Brown,Leather,12000.0,Premium,In Stock,"kimono, brown, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1995.0,relaxed urban kimono,KIMONO,Pastel Blue,Wool,10000.0,Premium,In Stock,"kimono, pastel blue, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1996.0,elegant dynamic utility pants,UTILITY PANTS,Checked,Bamboo,13000.0,Premium,In Stock,"utility pants, checked, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1997.0,vintage refined cardigans,CARDIGANS,Red,Linen,10500.0,Premium,In Stock,"cardigans, red, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1998.0,minimalist smart track pants,TRACK PANTS,Teal,Denim,4000.0,Mid-Range,In Stock,"track pants, teal, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
1999.0,neutral statement joggers & pants,JOGGERS & PANTS,Sky Blue,Denim,5000.0,Premium,In Stock,"joggers & pants, sky blue, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2000.0,minimalist retro joggers & pants,JOGGERS & PANTS,Navy,Tencel,4000.0,Mid-Range,In Stock,"joggers & pants, navy, tencel, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2001.0,luxury functional coats,COATS,Blush,Polyester,8500.0,Premium,In Stock,"coats, blush, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2002.0,neutral relaxed blazers,BLAZERS,Pink,Polyester,12500.0,Premium,In Stock,"blazers, pink, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2003.0,functional statement polos,POLOS,Maroon,Silk,2500.0,Mid-Range,In Stock,"polos, maroon, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2004.0,preppy lightweight denim jackets,DENIM JACKETS,Camouflage,Unknown,14500.0,Premium,In Stock,"denim jackets, camouflage, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2005.0,slim fit modern oversize tee,OVERSIZE TEE,Chocolate,Jacquard,5000.0,Premium,In Stock,"oversize tee, chocolate, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2006.0,luxury rustic oversize tee,OVERSIZE TEE,Pink,Tencel,5000.0,Premium,In Stock,"oversize tee, pink, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2007.0,lightweight retro coats,COATS,Mustard,Bamboo,11000.0,Premium,In Stock,"coats, mustard, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2008.0,layered refined tanks,TANKS,Pastel Pink,Bamboo,3500.0,Mid-Range,In Stock,"tanks, pastel pink, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2009.0,modern preppy denim jackets,DENIM JACKETS,Brown,Polyester,13000.0,Premium,In Stock,"denim jackets, brown, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2010.0,camo relaxed cardigans,CARDIGANS,Olive,Leather,9500.0,Premium,In Stock,"cardigans, olive, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2011.0,rustic urban polos,POLOS,Mint,Silk,4500.0,Mid-Range,In Stock,"polos, mint, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2012.0,classic neutral tanks,TANKS,Tan,Jacquard,4000.0,Mid-Range,In Stock,"tanks, tan, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2013.0,preppy casual joggers & pants,JOGGERS & PANTS,Polka Dot,Linen,2500.0,Mid-Range,In Stock,"joggers & pants, polka dot, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2014.0,wide leg refined blazers,BLAZERS,Beige,Silk,13000.0,Premium,In Stock,"blazers, beige, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2015.0,bright preppy joggers & pants,JOGGERS & PANTS,Off-White,Linen,4500.0,Mid-Range,In Stock,"joggers & pants, off-white, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2016.0,chic essential shorts,SHORTS,Pastel Pink,Cotton,3500.0,Mid-Range,In Stock,"shorts, pastel pink, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2017.0,bright camo track pants,TRACK PANTS,Beige,Corduroy,4500.0,Mid-Range,In Stock,"track pants, beige, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2018.0,tailored retro t-shirts,T-SHIRTS,Olive,Wool,3500.0,Mid-Range,In Stock,"t-shirts, olive, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2019.0,retro relaxed t-shirts,T-SHIRTS,Mint,Wool,3000.0,Mid-Range,In Stock,"t-shirts, mint, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2020.0,classic layered polos,POLOS,Pastel Blue,Polyester,3500.0,Mid-Range,In Stock,"polos, pastel blue, polyester, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2021.0,bold essential cardigans,CARDIGANS,Sky Blue,Bamboo,13500.0,Premium,In Stock,"cardigans, sky blue, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2022.0,textured neutral hoodies & jackets,HOODIES & JACKETS,Multi-Color,Silk,15000.0,Premium,In Stock,"hoodies & jackets, multi-color, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2023.0,minimalist preppy cardigans,CARDIGANS,Pastel Blue,Fleece,10500.0,Premium,In Stock,"cardigans, pastel blue, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2024.0,modern trendy track pants,TRACK PANTS,Off-White,Modal,2500.0,Mid-Range,In Stock,"track pants, off-white, modal, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2025.0,oversized vintage hoodies & jackets,HOODIES & JACKETS,Yellow,Tencel,13500.0,Premium,Low Stock,"hoodies & jackets, yellow, tencel, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2026.0,relaxed vintage hoodies & jackets,HOODIES & JACKETS,Pastel Pink,Modal,15000.0,Premium,In Stock,"hoodies & jackets, pastel pink, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2027.0,retro neutral cardigans,CARDIGANS,Peach,Jacquard,,Premium,In Stock,"cardigans, peach, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2028.0,layered heritage tanks,TANKS,Tie-Dye,Polyester,3000.0,Mid-Range,In Stock,"tanks, tie-dye, polyester, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2029.0,patterned elegant track pants,NAN,Black,Rayon,2500.0,Mid-Range,In Stock,"nan, black, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,comfy patterned oversize tee,OVERSIZE TEE,Tan,Unknown,4000.0,Mid-Range,In Stock,"oversize tee, tan, unknown, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2031.0,lightweight comfy denim jackets,DENIM JACKETS,Tie-Dye,Jacquard,8500.0,Premium,In Stock,"denim jackets, tie-dye, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2032.0,soft retro track pants,TRACK PANTS,Checked,Tencel,5000.0,Premium,Low Stock,"track pants, checked, tencel, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2033.0,urban luxury hoodies & jackets,HOODIES & JACKETS,Pink,Modal,11500.0,Premium,In Stock,"hoodies & jackets, pink, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2034.0,textured dynamic utility pants,UTILITY PANTS,Camouflage,Jacquard,12500.0,Premium,In Stock,"utility pants, camouflage, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2035.0,patterned functional joggers & pants,JOGGERS & PANTS,Polka Dot,Corduroy,4500.0,Mid-Range,In Stock,"joggers & pants, polka dot, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2036.0,relaxed sporty chinos,CHINOS,Crimson,Denim,5000.0,Premium,Low Stock,"chinos, crimson, denim, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2037.0,comfy bright t-shirts,T-SHIRTS,Chocolate,Linen,3000.0,Mid-Range,In Stock,"t-shirts, chocolate, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2038.0,classic patterned hoodies & jackets,HOODIES & JACKETS,Camouflage,Unknown,11500.0,Premium,In Stock,"hoodies & jackets, camouflage, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2039.0,,TANKS,Polka Dot,Cotton,3000.0,Mid-Range,In Stock,"tanks, polka dot, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2040.0,lightweight luxury kimono,KIMONO,Coral,Corduroy,8000.0,Premium,In Stock,"kimono, coral, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2041.0,relaxed vintage chinos,CHINOS,Multi-Color,Cotton,4500.0,Mid-Range,In Stock,"chinos, multi-color, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2042.0,sporty heritage coats,COATS,Grey,Polyester,13500.0,Premium,In Stock,"coats, grey, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2043.0,vintage heritage coats,COATS,Blue,Jacquard,9000.0,Premium,In Stock,"coats, blue, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2044.0,urban camo denim jackets,DENIM JACKETS,Black,Denim,9500.0,Premium,In Stock,"denim jackets, black, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2045.0,textured refined coats,COATS,Brown,Jacquard,8500.0,Premium,In Stock,"coats, brown, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2046.0,layered refined sweatshirts,SWEATSHIRTS,Tie-Dye,Jacquard,6000.0,Premium,In Stock,"sweatshirts, tie-dye, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2047.0,dynamic dynamic utility pants,UTILITY PANTS,Green,Fleece,14500.0,Premium,In Stock,"utility pants, green, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2048.0,bold lightweight tanks,TANKS,Peach,Wool,3000.0,Mid-Range,In Stock,"tanks, peach, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2049.0,casual bold chinos,CHINOS,Maroon,Tencel,5500.0,Premium,In Stock,"chinos, maroon, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2050.0,refined dynamic cardigans,CARDIGANS,White,Jacquard,10500.0,Premium,Low Stock,"cardigans, white, jacquard, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2051.0,casual camo blazers,BLAZERS,Blue,Corduroy,12000.0,Premium,In Stock,"blazers, blue, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2052.0,relaxed bright tanks,TANKS,Mint,Rayon,3500.0,Mid-Range,In Stock,"tanks, mint, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2053.0,elegant structured joggers & pants,JOGGERS & PANTS,Crimson,Bamboo,4000.0,Mid-Range,In Stock,"joggers & pants, crimson, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2054.0,urban urban polos,POLOS,Polka Dot,Corduroy,2500.0,Mid-Range,In Stock,"polos, polka dot, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2055.0,trendy neutral denim jackets,DENIM JACKETS,Crimson,Fleece,11500.0,Premium,In Stock,"denim jackets, crimson, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2056.0,chic urban polos,POLOS,Chocolate,Silk,2500.0,Mid-Range,Out of Stock,"polos, chocolate, silk, mid-range, out of stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2057.0,retro patterned oversize tee,OVERSIZE TEE,Pastel Pink,Jacquard,3500.0,Mid-Range,In Stock,"oversize tee, pastel pink, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2058.0,urban bright coats,COATS,Mustard,Tencel,12000.0,Premium,In Stock,"coats, mustard, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2059.0,wide leg preppy tanks,TANKS,Mint,Rayon,4500.0,Mid-Range,Low Stock,"tanks, mint, rayon, mid-range, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2060.0,chic smart tanks,TANKS,Coral,Rayon,2500.0,Mid-Range,In Stock,"tanks, coral, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2061.0,functional tailored tanks,TANKS,Pink,Bamboo,4000.0,Mid-Range,In Stock,"tanks, pink, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2062.0,minimalist relaxed beach wear,BEACH WEAR,Nude,Leather,3500.0,Mid-Range,In Stock,"beach wear, nude, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2063.0,dynamic refined tanks,TANKS,Tie-Dye,Unknown,2500.0,Mid-Range,In Stock,"tanks, tie-dye, unknown, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2064.0,luxury modern utility pants,UTILITY PANTS,Nude,Fleece,14500.0,Premium,In Stock,"utility pants, nude, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2065.0,rustic classic denim jackets,DENIM JACKETS,Nude,Unknown,13500.0,Premium,In Stock,"denim jackets, nude, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2066.0,soft camo kimono,KIMONO,Multi-Color,Linen,13000.0,Premium,In Stock,"kimono, multi-color, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2067.0,layered layered coats,COATS,Olive,Polyester,13500.0,Premium,In Stock,"coats, olive, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2068.0,comfy tailored cardigans,CARDIGANS,Coral,Corduroy,14000.0,Premium,In Stock,"cardigans, coral, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2069.0,functional classic hoodies & jackets,HOODIES & JACKETS,Pastel Blue,Rayon,11500.0,Premium,In Stock,"hoodies & jackets, pastel blue, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2070.0,bright slim fit utility pants,UTILITY PANTS,Brown,Linen,13500.0,Premium,In Stock,"utility pants, brown, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2071.0,modern essential utility pants,UTILITY PANTS,Pink,Wool,14000.0,Premium,In Stock,"utility pants, pink, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2072.0,patterned bold t-shirts,T-SHIRTS,Polka Dot,Tencel,3500.0,Mid-Range,In Stock,"t-shirts, polka dot, tencel, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2073.0,dynamic textured utility pants,UTILITY PANTS,Striped,Linen,13500.0,Premium,Low Stock,"utility pants, striped, linen, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2074.0,elegant classic sweatshirts,SWEATSHIRTS,Plaid,Rayon,5500.0,Premium,In Stock,"sweatshirts, plaid, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2075.0,layered vintage utility pants,UTILITY PANTS,Multi-Color,Jacquard,9500.0,Premium,In Stock,"utility pants, multi-color, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2076.0,lightweight oversized denim jackets,DENIM JACKETS,Tan,Unknown,12000.0,Premium,In Stock,"denim jackets, tan, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2077.0,refined preppy denim jackets,DENIM JACKETS,Red,Tencel,9500.0,Premium,In Stock,"denim jackets, red, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2078.0,rustic statement sweatshirts,SWEATSHIRTS,Tie-Dye,Linen,3000.0,Mid-Range,In Stock,"sweatshirts, tie-dye, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2079.0,rustic essential hoodies & jackets,HOODIES & JACKETS,Plaid,Wool,11500.0,Premium,In Stock,"hoodies & jackets, plaid, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2080.0,elegant minimalist cardigans,CARDIGANS,Camouflage,Rayon,13000.0,Premium,Low Stock,"cardigans, camouflage, rayon, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2081.0,bold edgy beach wear,BEACH WEAR,Camouflage,Wool,4000.0,Mid-Range,In Stock,"beach wear, camouflage, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2082.0,modern functional chinos,CHINOS,Olive,Rayon,4000.0,Mid-Range,In Stock,"chinos, olive, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2083.0,heritage urban track pants,TRACK PANTS,Olive,Silk,4500.0,Mid-Range,In Stock,"track pants, olive, silk, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2084.0,edgy essential oversize tee,OVERSIZE TEE,Mustard,Velvet,2500.0,Mid-Range,In Stock,"oversize tee, mustard, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2085.0,vintage bold blazers,BLAZERS,Checked,Bamboo,11000.0,Premium,In Stock,"blazers, checked, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2086.0,casual preppy joggers & pants,JOGGERS & PANTS,Teal,Linen,4500.0,Mid-Range,In Stock,"joggers & pants, teal, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2087.0,slim fit slim fit polos,POLOS,Grey,Bamboo,2500.0,Mid-Range,In Stock,"polos, grey, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2088.0,preppy luxury joggers & pants,JOGGERS & PANTS,Charcoal,Linen,3500.0,Mid-Range,In Stock,"joggers & pants, charcoal, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2089.0,edgy urban chinos,CHINOS,Tan,Wool,6500.0,Premium,In Stock,"chinos, tan, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2090.0,elegant casual t-shirts,T-SHIRTS,Polka Dot,Corduroy,2500.0,Mid-Range,In Stock,"t-shirts, polka dot, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2091.0,textured dynamic tanks,TANKS,Pink,Linen,3000.0,Mid-Range,In Stock,"tanks, pink, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2092.0,oversized statement denim jackets,DENIM JACKETS,Chocolate,Unknown,8000.0,Premium,In Stock,"denim jackets, chocolate, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2093.0,soft essential beach wear,BEACH WEAR,Tan,Linen,6000.0,Premium,In Stock,"beach wear, tan, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2094.0,layered tailored blazers,BLAZERS,Red,Leather,8500.0,Premium,In Stock,"blazers, red, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2095.0,urban oversized coats,COATS,Mustard,Bamboo,12000.0,Premium,In Stock,"coats, mustard, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
2096.0,bright wide leg cardigans,CARDIGANS,Off-White,Denim,10500.0,Premium,In Stock,"cardigans, off-white, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
