anchor,positive,negative
"retro statement coats coats beige velvet skinny friendly, medium skin, cold weather, comfy, monochrome, floral","bold comfy coats coats tan modal sporty, cottagecore, eco-friendly, festival, spring","structured retro utility pants utility pants blue tencel party wear, medium skin, polka dot, rainy weather, office wear, monochrome"
"comfy modern kimono kimono olive denim y2k, patterned, monochrome, travel friendly, tall friendly, beach wear, streetwear, winter","oversized layered kimono kimono maroon corduroy vintage, stripes, checked, dark skin, spring","smart retro coats coats tie-dye leather monochrome, neutral skin, cottagecore, casual, polka dot, athleisure"
"minimalist trendy shorts shorts brown fleece party wear, spring, winter, athleisure, hot weather, slim fit, urban","structured statement kimono kimono brown jacquard medium skin, floral, dark skin, spring, minimalist, winter, party wear","functional preppy denim jackets denim jackets mint velvet vintage, formal, neutral skin, patterned, medium skin, tall friendly, fair skin"
"patterned camo kimono kimono green fleece preppy, medium skin, sporty, oversized, spring, polka dot, layering","vintage structured utility pants utility pants green corduroy fair skin, streetwear, athleisure, old money, medium skin, cold weather, vintage","chic essential cardigans cardigans red jacquard layering, edgy, party wear, spring, office wear, vintage, summer, business casual"
"relaxed bold beach wear beach wear navy fleece streetwear, festival, rainy weather, autumn, tall friendly","edgy structured beach wear beach wear sky blue denim petite friendly, formal, old money, spring, patterned, edgy, layering, autumn","urban urban polos polos polka dot corduroy slim fit, polka dot, monochrome, beach wear, hot weather, sporty, stripes, preppy"
"rustic rustic chinos chinos crimson denim patterned, winter, hot weather, old money, autumn","structured soft denim jackets denim jackets crimson rayon winter, eco-friendly, monochrome, beach wear, y2k","luxury camo kimono kimono charcoal rayon checked, formal, neutral skin, old money, preppy"
"slim fit bold beach wear beach wear sky blue modal oversized, winter, edgy, office wear, minimalist, eco-friendly","urban rustic t-shirts t-shirts sky blue jacquard dark skin, curvy friendly, skinny friendly, layering, old money, sporty, stripes, vintage","trendy comfy kimono kimono brown velvet fair skin, layering, cold weather, party wear, office wear, urban, beach wear"
"lightweight elegant sweatshirts sweatshirts pink jacquard rainy weather, neutral skin, slim fit, vintage, beach wear, monochrome","chic modern sweatshirts sweatshirts charcoal modal casual, layering, floral, vintage, formal, neutral skin, athleisure","elegant heritage denim jackets denim jackets yellow bamboo fair skin, dark skin, hot weather, travel friendly, eco-friendly"
"minimalist refined kimono kimono striped modal neutral skin, beach wear, rainy weather, luxury, preppy, petite friendly","trendy minimalist kimono kimono maroon rayon rainy weather, patterned, eco-friendly, festival, comfy, business casual, tall friendly","smart elegant cardigans cardigans striped polyester casual, layering, fair skin, hot weather, party wear, edgy, spring"
"vintage comfy track pants track pants yellow rayon summer, floral, petite friendly, y2k, streetwear, edgy, sporty","sporty comfy track pants track pants off-white fleece y2k, layering, festival, patterned, preppy, winter, oversized, minimalist","modern lightweight kimono kimono peach leather winter, vintage, cold weather, curvy friendly, athleisure"
"essential minimalist denim jackets denim jackets pink rayon hipster, y2k, slim fit, athleisure, urban, luxury, preppy, stripes","textured elegant denim jackets denim jackets pastel blue silk slim fit, cottagecore, patterned, edgy, polka dot","tailored neutral kimono kimono white velvet cottagecore, skinny friendly, formal, oversized, fair skin, luxury, monochrome, hipster"
orange t-shirts tencel,"chic luxury t-shirts t-shirts yellow wool streetwear, sporty, neutral skin, minimalist, travel friendly, hot weather, party wear, monochrome","structured sporty kimono kimono blush jacquard dark skin, festival, slim fit, medium skin, formal, summer, neutral skin, curvy friendly"
"structured sporty blazers blazers plaid modal festival, cottagecore, party wear, polka dot, comfy","oversized refined kimono kimono plaid fleece preppy, luxury, beach wear, fair skin, minimalist, autumn, casual","casual patterned sweatshirts sweatshirts camouflage linen minimalist, winter, sporty, rainy weather, preppy, floral, party wear, streetwear"
"oversized layered blazers blazers beige denim beach wear, athleisure, business casual, festival, autumn, curvy friendly, urban","smart essential blazers blazers peach cotton tall friendly, streetwear, cottagecore, sporty, comfy, oversized, eco-friendly, festival","preppy bold tanks tanks charcoal linen cold weather, office wear, curvy friendly, summer, old money, eco-friendly"
brown polos leather,"casual structured polos polos green denim neutral skin, oversized, curvy friendly, monochrome, old money, urban, preppy","smart minimalist oversize tee oversize tee crimson tencel stripes, dark skin, floral, old money, monochrome, skinny friendly, hot weather"
"dynamic bright polos polos checked modal dark skin, medium skin, party wear, eco-friendly, festival, sporty, winter, floral","preppy essential polos polos polka dot denim comfy, travel friendly, luxury, spring, y2k, medium skin, layering","dynamic trendy joggers & pants joggers & pants off-white wool travel friendly, party wear, old money, skinny friendly, festival"
"functional minimalist chinos chinos pastel blue polyester neutral skin, tall friendly, polka dot, y2k, rainy weather, hipster, dark skin, luxury","structured comfy chinos chinos pink velvet dark skin, rainy weather, business casual, medium skin, hipster, edgy","functional sporty cardigans cardigans navy modal neutral skin, autumn, checked, fair skin, y2k, layering, monochrome, old money"
"comfy functional beach wear beach wear multi-color velvet sporty, autumn, neutral skin, skinny friendly, petite friendly, medium skin, slim fit","trendy refined beach wear beach wear pastel green velvet urban, hipster, sporty, casual, petite friendly, travel friendly","statement tailored joggers & pants joggers & pants polka dot cotton rainy weather, urban, eco-friendly, oversized, hipster, stripes, office wear"
"relaxed patterned cardigans cardigans tie-dye leather cottagecore, checked, layering, office wear, eco-friendly, casual, preppy","structured classic blazers blazers tie-dye jacquard minimalist, comfy, formal, hot weather, patterned, party wear, slim fit","structured elegant beach wear beach wear pink jacquard travel friendly, party wear, y2k, comfy, neutral skin, winter, medium skin"
"retro layered utility pants utility pants black cotton rainy weather, vintage, office wear, layering, sporty, party wear, monochrome","edgy elegant shorts shorts black silk winter, checked, comfy, spring, polka dot","classic heritage shorts shorts peach modal minimalist, spring, luxury, skinny friendly, hot weather, travel friendly, edgy, hipster"
"essential comfy kimono kimono mustard polyester autumn, winter, oversized, office wear, neutral skin, y2k, party wear, cottagecore","smart wide leg joggers & pants joggers & pants mustard bamboo comfy, stripes, luxury, hipster, medium skin, dark skin","casual bold coats coats maroon wool comfy, hot weather, casual, petite friendly, vintage, hipster, skinny friendly, tall friendly"
"structured classic blazers blazers tie-dye jacquard minimalist, comfy, formal, hot weather, patterned, party wear, slim fit","layered bright blazers blazers tan silk layering, floral, streetwear, checked, y2k, preppy","minimalist patterned hoodies & jackets hoodies & jackets olive linen summer, dark skin, petite friendly, urban, medium skin"
beige oversize tee wool,"wide leg comfy oversize tee oversize tee olive tencel neutral skin, curvy friendly, formal, autumn, office wear","structured statement utility pants utility pants tan wool hot weather, monochrome, spring, oversized, festival, comfy, minimalist, party wear"
polka dot cardigans corduroy,"patterned chic cardigans cardigans black bamboo autumn, patterned, checked, dark skin, skinny friendly, cottagecore, minimalist","patterned smart beach wear beach wear tan corduroy edgy, floral, athleisure, oversized, eco-friendly"
"bright classic joggers & pants joggers & pants pastel green bamboo luxury, preppy, minimalist, office wear, floral, athleisure","comfy smart coats coats pastel green polyester spring, rainy weather, winter, skinny friendly, hipster, polka dot","oversized preppy oversize tee oversize tee pink polyester business casual, layering, spring, edgy, oversized, preppy"
"sporty chic chinos chinos beige leather cottagecore, business casual, eco-friendly, tall friendly, vintage","bright neutral t-shirts t-shirts beige cotton hipster, slim fit, floral, petite friendly, summer, curvy friendly, autumn, patterned","dynamic elegant denim jackets denim jackets striped silk vintage, oversized, office wear, spring, monochrome, old money"
off-white denim jackets tencel,"vintage vintage denim jackets denim jackets pastel blue fleece comfy, patterned, stripes, rainy weather, medium skin, summer","vintage bold tanks tanks maroon polyester streetwear, vintage, floral, slim fit, luxury, dark skin"
"relaxed bold chinos chinos multi-color corduroy urban, y2k, travel friendly, hipster, preppy, dark skin, cold weather, business casual","oversized relaxed sweatshirts sweatshirts multi-color jacquard streetwear, curvy friendly, fair skin, oversized, medium skin, athleisure, skinny friendly, floral","heritage slim fit shorts shorts camouflage corduroy office wear, travel friendly, streetwear, minimalist, cottagecore, autumn, y2k"
"urban comfy chinos chinos nude cotton rainy weather, summer, stripes, tall friendly, dark skin","vintage layered chinos chinos nude polyester curvy friendly, patterned, tall friendly, polka dot, spring, streetwear","soft lightweight beach wear beach wear peach polyester party wear, layering, minimalist, streetwear, urban, hipster"
"casual tailored denim jackets denim jackets red polyester fair skin, summer, eco-friendly, polka dot, stripes, skinny friendly, formal","chic retro track pants track pants red modal checked, curvy friendly, urban, old money, polka dot, athleisure, eco-friendly","vintage essential oversize tee oversize tee brown silk urban, y2k, office wear, winter, beach wear, stripes, festival"
"luxury bright cardigans cardigans pastel green jacquard patterned, hot weather, medium skin, luxury, spring, office wear, casual, summer","functional textured cardigans cardigans orange silk casual, slim fit, edgy, spring, beach wear, medium skin, stripes","dynamic sporty polos polos grey linen hipster, cottagecore, spring, travel friendly, minimalist"
"statement vintage denim jackets denim jackets green tencel beach wear, oversized, sporty, hipster, polka dot","edgy luxury denim jackets denim jackets sky blue fleece y2k, formal, urban, stripes, layering, minimalist, spring","tailored sporty chinos chinos teal corduroy layering, medium skin, athleisure, edgy, checked"
"preppy patterned track pants track pants blush fleece floral, business casual, preppy, petite friendly, eco-friendly, rainy weather, layering, checked","trendy refined track pants track pants blue linen athleisure, casual, checked, autumn, stripes, curvy friendly, beach wear, old money","preppy statement coats coats maroon bamboo winter, office wear, slim fit, polka dot, skinny friendly"
checked polos corduroy,"casual structured polos polos green denim neutral skin, oversized, curvy friendly, monochrome, old money, urban, preppy","tailored comfy sweatshirts sweatshirts peach jacquard autumn, monochrome, floral, patterned, urban, hot weather"
"soft classic blazers blazers mint cotton dark skin, vintage, winter, eco-friendly, tall friendly, autumn, streetwear, beach wear","vintage chic cardigans cardigans mint rayon spring, urban, cold weather, checked, curvy friendly, neutral skin, formal, streetwear","vintage camo chinos chinos mustard tencel beach wear, curvy friendly, old money, luxury, streetwear"
"trendy neutral joggers & pants joggers & pants plaid tencel preppy, summer, polka dot, casual, travel friendly, slim fit, business casual","vintage slim fit cardigans cardigans plaid cotton old money, hot weather, y2k, cottagecore, travel friendly","tailored vintage utility pants utility pants off-white polyester athleisure, monochrome, oversized, hipster, preppy, travel friendly, fair skin, business casual"
"retro patterned blazers blazers brown cotton y2k, layering, beach wear, eco-friendly, slim fit, winter, casual, party wear","comfy structured blazers blazers checked velvet skinny friendly, hot weather, stripes, casual, medium skin, floral, winter","oversized oversized track pants track pants pink polyester streetwear, party wear, formal, floral, preppy, festival, hot weather"
"heritage modern t-shirts t-shirts navy bamboo preppy, vintage, hipster, office wear, comfy, travel friendly, polka dot","statement textured t-shirts t-shirts blue silk cold weather, winter, hipster, formal, edgy, oversized, luxury","chic preppy sweatshirts sweatshirts off-white polyester eco-friendly, monochrome, vintage, slim fit, curvy friendly, floral, fair skin"
"tailored wide leg t-shirts t-shirts striped tencel luxury, layering, cottagecore, winter, old money","comfy textured t-shirts t-shirts polka dot polyester tall friendly, monochrome, urban, luxury, stripes, sporty, dark skin, neutral skin","tailored bold oversize tee oversize tee tie-dye bamboo hipster, luxury, cold weather, minimalist, old money, spring, edgy, vintage"
"modern essential polos polos charcoal velvet preppy, athleisure, urban, minimalist, oversized, casual, polka dot, comfy","slim fit camo utility pants utility pants charcoal tencel petite friendly, office wear, old money, cottagecore, rainy weather, streetwear","statement layered tanks tanks striped modal curvy friendly, patterned, stripes, vintage, beach wear, hipster, preppy, petite friendly"
"heritage camo beach wear beach wear pastel blue cotton petite friendly, monochrome, casual, skinny friendly, business casual","retro urban denim jackets denim jackets pastel blue fleece autumn, skinny friendly, office wear, festival, luxury, petite friendly","wide leg neutral shorts shorts checked velvet neutral skin, cottagecore, patterned, winter, casual, hipster, eco-friendly, petite friendly"
"tailored neutral sweatshirts sweatshirts black polyester dark skin, beach wear, travel friendly, polka dot, festival, skinny friendly, stripes, casual","heritage neutral sweatshirts sweatshirts teal rayon edgy, floral, cottagecore, festival, athleisure, hot weather","classic classic hoodies & jackets hoodies & jackets tie-dye modal comfy, hot weather, y2k, fair skin, stripes, casual"
"luxury heritage chinos chinos peach velvet medium skin, athleisure, office wear, luxury, hipster, oversized, formal, business casual","soft lightweight beach wear beach wear peach polyester party wear, layering, minimalist, streetwear, urban, hipster","heritage casual beach wear beach wear blue denim formal, eco-friendly, sporty, hipster, patterned"
"functional soft utility pants utility pants navy rayon summer, office wear, floral, beach wear, hipster, monochrome, preppy","sporty camo chinos chinos navy denim casual, tall friendly, urban, neutral skin, streetwear","rustic oversized denim jackets denim jackets tie-dye rayon neutral skin, party wear, office wear, spring, oversized, beach wear, slim fit"
"smart oversized joggers & pants joggers & pants white wool office wear, hipster, edgy, dark skin, comfy, beach wear, sporty, minimalist","chic comfy joggers & pants joggers & pants chocolate wool urban, formal, winter, rainy weather, neutral skin, office wear, patterned","camo soft beach wear beach wear coral tencel streetwear, slim fit, rainy weather, festival, layering, formal, vintage, patterned"
nude denim jackets fleece,"vintage vintage denim jackets denim jackets pastel blue fleece comfy, patterned, stripes, rainy weather, medium skin, summer","minimalist retro blazers blazers grey silk tall friendly, eco-friendly, hot weather, streetwear, athleisure, monochrome"
"layered tailored beach wear beach wear red linen athleisure, office wear, monochrome, oversized, hot weather, autumn, y2k, vintage","textured structured beach wear beach wear polka dot corduroy cottagecore, rainy weather, petite friendly, medium skin, autumn, festival, fair skin, winter","vintage bold tanks tanks maroon polyester streetwear, vintage, floral, slim fit, luxury, dark skin"
"oversized relaxed sweatshirts sweatshirts multi-color jacquard streetwear, curvy friendly, fair skin, oversized, medium skin, athleisure, skinny friendly, floral","retro oversized sweatshirts sweatshirts blue linen formal, floral, checked, summer, eco-friendly, preppy","essential layered joggers & pants joggers & pants peach corduroy old money, dark skin, summer, eco-friendly, patterned"
"retro casual kimono kimono tie-dye fleece checked, petite friendly, hipster, rainy weather, cold weather","oversized minimalist hoodies & jackets hoodies & jackets tie-dye linen oversized, neutral skin, polka dot, autumn, hot weather","elegant bold coats coats charcoal denim comfy, festival, cold weather, slim fit, old money, fair skin, party wear, hipster"
"layered trendy blazers blazers pink tencel formal, streetwear, preppy, summer, vintage, luxury, rainy weather","patterned oversized blazers blazers grey fleece beach wear, polka dot, petite friendly, patterned, cottagecore","casual refined utility pants utility pants olive corduroy office wear, fair skin, patterned, vintage, polka dot, cottagecore, party wear"
"camo tailored cardigans cardigans sky blue corduroy hot weather, minimalist, luxury, patterned, layering, office wear, autumn","edgy luxury joggers & pants joggers & pants sky blue silk formal, luxury, hipster, checked, oversized, cottagecore, floral","elegant structured coats coats pastel pink linen hipster, urban, spring, business casual, festival, vintage, curvy friendly"
nude chinos jacquard,"bright oversized chinos chinos maroon denim office wear, vintage, skinny friendly, slim fit, layering, formal","textured structured utility pants utility pants green wool polka dot, autumn, summer, spring, comfy, business casual, dark skin, minimalist"
"minimalist textured sweatshirts sweatshirts pastel blue velvet festival, athleisure, spring, slim fit, y2k, formal, skinny friendly","soft chic joggers & pants joggers & pants pastel blue silk luxury, neutral skin, edgy, tall friendly, travel friendly, curvy friendly, dark skin","vintage vintage cardigans cardigans off-white tencel party wear, fair skin, urban, slim fit, layering"
"elegant modern polos polos teal fleece y2k, checked, neutral skin, urban, stripes, business casual, beach wear","camo oversized polos polos beige linen fair skin, monochrome, eco-friendly, beach wear, dark skin","luxury structured utility pants utility pants crimson silk rainy weather, fair skin, dark skin, sporty, formal"
"sporty rustic oversize tee oversize tee red denim dark skin, patterned, minimalist, winter, streetwear","bright wide leg oversize tee oversize tee pink jacquard business casual, y2k, medium skin, checked, slim fit","classic tailored utility pants utility pants pastel blue linen polka dot, formal, minimalist, petite friendly, cottagecore"
"rustic structured cardigans cardigans red jacquard petite friendly, polka dot, hot weather, skinny friendly, travel friendly, dark skin, athleisure","layered tailored beach wear beach wear red linen athleisure, office wear, monochrome, oversized, hot weather, autumn, y2k, vintage","refined rustic denim jackets denim jackets checked wool autumn, fair skin, old money, floral, formal"
"neutral layered track pants track pants teal fleece party wear, hot weather, travel friendly, fair skin, sporty, urban","chic retro track pants track pants red modal checked, curvy friendly, urban, old money, polka dot, athleisure, eco-friendly","elegant bold coats coats charcoal denim comfy, festival, cold weather, slim fit, old money, fair skin, party wear, hipster"
"tailored bold oversize tee oversize tee tie-dye bamboo hipster, luxury, cold weather, minimalist, old money, spring, edgy, vintage","sporty vintage oversize tee oversize tee green modal winter, athleisure, fair skin, old money, skinny friendly, cold weather, floral","luxury camo kimono kimono charcoal rayon checked, formal, neutral skin, old money, preppy"
"chic preppy beach wear beach wear plaid corduroy urban, floral, dark skin, travel friendly, business casual, eco-friendly, party wear","layered casual tanks tanks plaid silk cold weather, business casual, checked, travel friendly, dark skin, winter","retro functional sweatshirts sweatshirts tie-dye denim hot weather, neutral skin, floral, oversized, hipster, dark skin, cottagecore, rainy weather"
chocolate kimono polyester,"urban bright kimono kimono red tencel office wear, hot weather, slim fit, medium skin, monochrome","chic urban polos polos chocolate silk minimalist, festival, vintage, formal, cold weather, business casual, comfy"
"modern camo tanks tanks olive denim preppy, spring, fair skin, dark skin, festival","urban neutral tanks tanks chocolate leather patterned, travel friendly, petite friendly, fair skin, luxury, festival","bold textured sweatshirts sweatshirts yellow linen petite friendly, layering, old money, dark skin, party wear"
"luxury camo track pants track pants pastel green denim cottagecore, layering, curvy friendly, medium skin, edgy, patterned, business casual, polka dot","trendy statement oversize tee oversize tee pastel green modal travel friendly, fair skin, formal, vintage, floral, streetwear, skinny friendly, business casual","urban heritage track pants track pants beige jacquard winter, formal, casual, festival, hot weather, athleisure, medium skin"
"chic luxury beach wear beach wear brown polyester skinny friendly, tall friendly, checked, business casual, petite friendly, rainy weather, cold weather","oversized preppy beach wear beach wear brown denim preppy, checked, urban, stripes, layering","modern essential cardigans cardigans checked fleece petite friendly, floral, streetwear, spring, preppy, medium skin"
"casual refined hoodies & jackets hoodies & jackets multi-color velvet stripes, medium skin, formal, slim fit, hipster, layering, casual","urban vintage hoodies & jackets hoodies & jackets maroon linen floral, stripes, eco-friendly, vintage, beach wear, curvy friendly, old money","structured comfy chinos chinos pink velvet dark skin, rainy weather, business casual, medium skin, hipster, edgy"
"minimalist patterned hoodies & jackets hoodies & jackets olive linen summer, dark skin, petite friendly, urban, medium skin","refined lightweight denim jackets denim jackets olive bamboo medium skin, office wear, luxury, festival, cold weather","minimalist camo polos polos tie-dye corduroy office wear, business casual, monochrome, dark skin, floral"
"modern bold blazers blazers pastel pink bamboo office wear, skinny friendly, spring, comfy, old money","urban elegant sweatshirts sweatshirts pastel pink leather minimalist, y2k, polka dot, medium skin, layering","minimalist patterned chinos chinos pastel green wool comfy, eco-friendly, rainy weather, casual, patterned, autumn"
striped hoodies & jackets corduroy,"structured oversized hoodies & jackets hoodies & jackets red denim floral, comfy, tall friendly, luxury, casual, oversized","soft elegant denim jackets denim jackets chocolate modal monochrome, spring, layering, edgy, winter, floral"
"retro vintage joggers & pants joggers & pants off-white polyester edgy, cold weather, office wear, petite friendly, comfy, slim fit, autumn","vintage soft oversize tee oversize tee off-white tencel vintage, party wear, athleisure, y2k, medium skin","vintage statement cardigans cardigans navy tencel medium skin, slim fit, business casual, vintage, cold weather, old money, office wear, spring"
"lightweight classic tanks tanks checked silk beach wear, luxury, comfy, y2k, cold weather","bold vintage kimono kimono checked wool dark skin, luxury, monochrome, beach wear, autumn, office wear, formal","minimalist preppy oversize tee oversize tee teal tencel office wear, checked, hipster, oversized, petite friendly"
"layered rustic chinos chinos crimson jacquard monochrome, skinny friendly, comfy, stripes, autumn, old money, streetwear, cottagecore","urban refined chinos chinos mint modal eco-friendly, streetwear, medium skin, oversized, preppy, polka dot, party wear, hipster","slim fit slim fit track pants track pants camouflage wool edgy, minimalist, luxury, streetwear, neutral skin"
crimson polos wool,"casual structured polos polos green denim neutral skin, oversized, curvy friendly, monochrome, old money, urban, preppy","smart urban blazers blazers blue fleece preppy, cold weather, office wear, streetwear, travel friendly, floral, cottagecore, minimalist"
"essential oversized oversize tee oversize tee yellow wool comfy, cold weather, travel friendly, skinny friendly, urban, slim fit, y2k, office wear","soft retro oversize tee oversize tee pastel pink jacquard festival, old money, stripes, formal, oversized, rainy weather, party wear","retro casual coats coats mint polyester winter, autumn, hot weather, layering, streetwear"
"chic statement shorts shorts blush cotton petite friendly, oversized, stripes, luxury, summer, comfy, slim fit","heritage statement kimono kimono blush modal rainy weather, petite friendly, beach wear, urban, hot weather, tall friendly, party wear","statement essential polos polos peach polyester polka dot, summer, luxury, casual, neutral skin"
"modern wide leg cardigans cardigans blush modal y2k, curvy friendly, tall friendly, formal, vintage, cottagecore","vintage slim fit cardigans cardigans plaid cotton old money, hot weather, y2k, cottagecore, travel friendly","rustic luxury kimono kimono brown cotton petite friendly, checked, winter, party wear, hipster"
"rustic refined cardigans cardigans pastel green cotton beach wear, stripes, cold weather, business casual, formal, hot weather, patterned","essential heritage cardigans cardigans yellow wool monochrome, luxury, vintage, rainy weather, travel friendly, curvy friendly","slim fit modern polos polos off-white polyester layering, urban, dark skin, hipster, fair skin"
"structured comfy t-shirts t-shirts blush leather edgy, office wear, casual, minimalist, dark skin, slim fit","slim fit camo cardigans cardigans blush tencel hot weather, medium skin, neutral skin, vintage, floral","minimalist slim fit tanks tanks green tencel autumn, preppy, floral, office wear, dark skin"
nude joggers & pants silk,"lightweight heritage joggers & pants joggers & pants orange fleece office wear, petite friendly, hot weather, minimalist, party wear, polka dot, summer","layered vintage chinos chinos brown denim spring, skinny friendly, winter, hipster, fair skin, monochrome, slim fit, cottagecore"
"elegant comfy polos polos teal silk y2k, slim fit, winter, tall friendly, layering","comfy dynamic polos polos blush fleece layering, sporty, polka dot, travel friendly, preppy, formal, festival, winter","minimalist preppy oversize tee oversize tee teal tencel office wear, checked, hipster, oversized, petite friendly"
"statement bold utility pants utility pants multi-color silk athleisure, summer, floral, travel friendly, autumn, hot weather, layering","heritage heritage polos polos multi-color jacquard festival, patterned, business casual, edgy, dark skin, eco-friendly, party wear, preppy","retro lightweight tanks tanks charcoal jacquard slim fit, festival, hot weather, preppy, checked"
"urban bright denim jackets denim jackets nude rayon summer, curvy friendly, tall friendly, festival, athleisure","urban relaxed chinos chinos nude leather edgy, stripes, slim fit, festival, medium skin, monochrome, business casual","tailored relaxed sweatshirts sweatshirts off-white fleece luxury, petite friendly, comfy, eco-friendly, party wear"
"chic essential chinos chinos tie-dye corduroy curvy friendly, old money, cottagecore, skinny friendly, fair skin, preppy","essential heritage t-shirts t-shirts tie-dye cotton rainy weather, curvy friendly, comfy, autumn, sporty, skinny friendly, vintage, eco-friendly","lightweight statement chinos chinos plaid polyester old money, rainy weather, cold weather, preppy, layering"
crimson coats tencel,"tailored soft coats coats chocolate leather party wear, checked, dark skin, fair skin, monochrome","sporty refined t-shirts t-shirts sky blue corduroy sporty, luxury, beach wear, minimalist, floral, urban, patterned"
"luxury luxury joggers & pants joggers & pants olive fleece y2k, party wear, medium skin, travel friendly, neutral skin, fair skin","casual refined utility pants utility pants olive corduroy office wear, fair skin, patterned, vintage, polka dot, cottagecore, party wear","dynamic elegant denim jackets denim jackets striped silk vintage, oversized, office wear, spring, monochrome, old money"
"oversized classic hoodies & jackets hoodies & jackets checked modal polka dot, neutral skin, streetwear, formal, petite friendly, autumn, party wear","minimalist elegant hoodies & jackets hoodies & jackets sky blue fleece curvy friendly, business casual, autumn, minimalist, fair skin, neutral skin","camo textured tanks tanks crimson velvet stripes, medium skin, autumn, office wear, beach wear, layering, cottagecore, hipster"
"trendy statement joggers & pants joggers & pants striped polyester stripes, autumn, polka dot, patterned, cold weather, eco-friendly, y2k, beach wear","textured luxury joggers & pants joggers & pants coral polyester layering, slim fit, curvy friendly, office wear, cottagecore","lightweight textured chinos chinos pink rayon summer, layering, autumn, polka dot, old money, cottagecore, festival, streetwear"
"modern bold blazers blazers pastel pink bamboo office wear, skinny friendly, spring, comfy, old money","layered vintage blazers blazers teal modal business casual, minimalist, patterned, luxury, summer, hot weather","relaxed chic denim jackets denim jackets maroon rayon floral, vintage, cold weather, urban, preppy, hipster, slim fit, beach wear"
"retro edgy coats coats pastel pink jacquard checked, edgy, party wear, streetwear, neutral skin, summer","sporty neutral cardigans cardigans pastel pink wool festival, spring, oversized, stripes, dark skin, floral","rustic wide leg joggers & pants joggers & pants coral cotton old money, rainy weather, layering, eco-friendly, y2k, monochrome"
olive tanks polyester,"smart urban tanks tanks grey modal hot weather, winter, streetwear, vintage, floral","functional textured cardigans cardigans orange silk casual, slim fit, edgy, spring, beach wear, medium skin, stripes"
"oversized patterned beach wear beach wear crimson cotton cold weather, festival, formal, cottagecore, hot weather, athleisure","bold wide leg coats coats crimson velvet old money, medium skin, patterned, layering, oversized, office wear, polka dot, skinny friendly","patterned elegant utility pants utility pants chocolate modal oversized, beach wear, winter, autumn, hipster, spring"
checked joggers & pants linen,"lightweight heritage joggers & pants joggers & pants orange fleece office wear, petite friendly, hot weather, minimalist, party wear, polka dot, summer","heritage classic coats coats black jacquard curvy friendly, urban, polka dot, neutral skin, vintage, layering, travel friendly"
"rustic comfy kimono kimono pastel blue cotton curvy friendly, skinny friendly, travel friendly, petite friendly, patterned, athleisure, business casual, edgy","essential comfy kimono kimono mustard polyester autumn, winter, oversized, office wear, neutral skin, y2k, party wear, cottagecore","bold vintage cardigans cardigans crimson leather fair skin, festival, hipster, formal, dark skin"
"smart rustic hoodies & jackets hoodies & jackets maroon wool luxury, summer, slim fit, fair skin, dark skin, floral, old money","lightweight oversized joggers & pants joggers & pants maroon linen cottagecore, medium skin, tall friendly, floral, fair skin, beach wear, urban","statement essential coats coats grey jacquard minimalist, winter, urban, medium skin, comfy, stripes, athleisure"
"wide leg tailored beach wear beach wear white denim stripes, winter, cottagecore, eco-friendly, polka dot, fair skin, streetwear","camo structured t-shirts t-shirts white velvet minimalist, fair skin, casual, stripes, petite friendly, formal, old money, winter","chic neutral blazers blazers mustard polyester beach wear, business casual, travel friendly, y2k, eco-friendly, formal, summer"
"bright dynamic joggers & pants joggers & pants blue modal stripes, spring, tall friendly, office wear, floral, formal, comfy, streetwear","statement tailored joggers & pants joggers & pants polka dot cotton rainy weather, urban, eco-friendly, oversized, hipster, stripes, office wear","heritage bold denim jackets denim jackets olive linen business casual, comfy, beach wear, oversized, preppy, casual"
"smart preppy joggers & pants joggers & pants mint modal monochrome, eco-friendly, formal, hipster, party wear, tall friendly, sporty, curvy friendly","comfy chic joggers & pants joggers & pants beige denim floral, dark skin, festival, casual, medium skin, beach wear, travel friendly, stripes","vintage refined cardigans cardigans red linen polka dot, sporty, travel friendly, business casual, comfy, rainy weather, y2k, athleisure"
"statement smart kimono kimono pastel green linen cottagecore, vintage, skinny friendly, dark skin, streetwear, fair skin, stripes, patterned","classic slim fit kimono kimono striped modal business casual, oversized, layering, spring, minimalist","lightweight casual hoodies & jackets hoodies & jackets chocolate bamboo eco-friendly, party wear, y2k, petite friendly, slim fit, monochrome, layering, neutral skin"
"retro wide leg denim jackets denim jackets camouflage denim skinny friendly, comfy, preppy, beach wear, luxury, hipster","rustic preppy denim jackets denim jackets multi-color cotton summer, urban, layering, checked, beach wear, festival, athleisure","urban functional tanks tanks teal linen formal, floral, stripes, medium skin, business casual, cold weather, comfy"
"lightweight layered chinos chinos tan corduroy festival, dark skin, hipster, sporty, rainy weather","edgy structured utility pants utility pants tan linen checked, winter, hipster, dark skin, skinny friendly, fair skin","camo chic cardigans cardigans mustard cotton festival, luxury, formal, polka dot, urban, vintage"
"comfy soft shorts shorts black bamboo patterned, casual, rainy weather, eco-friendly, spring","edgy layered beach wear beach wear black wool neutral skin, dark skin, floral, hot weather, summer, vintage, y2k","chic lightweight tanks tanks charcoal rayon fair skin, dark skin, edgy, old money, curvy friendly, hipster"
