product_id,shop_id,name,category,color,fabric,size_range,price_LKR,style_tags,product_url,created_ts,popularity_score,stock_count
2223,11,Essential Rustic Cardigans,CARDIGANS,Beige,Jacquard,XL-XXL,11500.0,"Curvy Friendly, Polka Dot, Summer, Slim Fit, Comfy",https://coolguy.com/product/2223,2022-03-13 00:00:00,3.0,12
2224,17,Modern Relaxed Sweatshirts,SWEATSHIRTS,Olive,Linen,XS-S,3000.0,"Vintage, Medium Skin, Petite Friendly, Polka Dot, Preppy",https://lifestyle.com/product/2224,2022-03-13 00:00:00,4.4,29
2225,4,Luxury Classic Chinos,CHINOS,Polka Dot,Velvet,XL-XXL,6500.0,"Checked, Floral, Casual, Office Wear, Luxury",https://signature.com/product/2225,2022-03-13 00:00:00,1.3,18
2226,4,Modern Bold Beach Wear,BEACH WEAR,Pastel Blue,Velvet,M,6000.0,"Spring, Autumn, Sporty, Minimalist, Vintage, Fair Skin, Rainy Weather",https://signature.com/product/2226,2026-03-09 06:43:48,4.3,26
2227,18,Minimalist Trendy Joggers & Pants,JOGGERS & PANTS,Teal,Unknown,L,2500.0,"Streetwear, Y2K, Comfy, Monochrome, Party Wear, Travel Friendly, Casual",No URL,2022-03-13 00:00:00,3.9,25
2228,17,Classic Bright Polos,POLOS,Off-white,Silk,L,5000.0,"Travel Friendly, Stripes, Floral, Athleisure, Streetwear, Tall Friendly, Old Money",https://lifestyle.com/product/2228,2022-03-13 00:00:00,1.5,3
2229,10,Functional Textured Blazers,BLAZERS,Beige,Jacquard,XS-S,14500.0,"Skinny Friendly, Spring, Old Money, Sporty, Comfy, Streetwear, Checked, Neutral Skin",https://fashionbug.com/product/2229,2026-03-09 05:21:36,1.7,26
2230,10,Refined Sporty Track Pants,TRACK PANTS,Maroon,Unknown,L,3500.0,"Dark Skin, Sporty, Vintage, Patterned, Petite Friendly, Beach Wear, Formal, Business Casual",https://fashionbug.com/product/2230,2022-03-13 00:00:00,0.0,5
2231,5,Smart Relaxed Kimono,KIMONO,Multi-color,Denim,XS-S,11000.0,"Spring, Petite Friendly, Rainy Weather, Dark Skin, Old Money, Athleisure",https://odel.com/product/2231,2026-03-09 21:38:00,2.8,19
2232,19,Vintage Statement Utility Pants,UTILITY PANTS,Teal,Cotton,XS-S,12000.0,"Urban, Slim Fit, Checked, Beach Wear, Neutral Skin, Business Casual",https://skylineclothing.com/product/2232,2022-03-13 00:00:00,1.6,0
2233,12,Statement Rustic Kimono,KIMONO,Blush,Bamboo,XS-S,8000.0,"Rainy Weather, Formal, Travel Friendly, Checked, Summer, Polka Dot, Preppy",https://urbancloset.com/product/2233,2022-03-13 00:00:00,4.6,17
2234,6,Patterned Lightweight Denim Jackets,DENIM JACKETS,Coral,Silk,XS-S,10500.0,"Tall Friendly, Winter, Office Wear, Business Casual, Dark Skin, Autumn, Eco-friendly",https://arpico.com/product/2234,2026-03-09 04:00:00,2.8,20
2235,10,###typo,KIMONO,Navy,Modal,M,14000.0,"Patterned, Streetwear, Autumn, Dark Skin, Business Casual, Summer, Office Wear, Polka Dot",https://fashionbug.com/product/2235,2022-03-13 00:00:00,4.6,17
2236,11,Edgy Comfy Kimono,KIMONO,Nude,Linen,L,5000.0,"Tall Friendly, Streetwear, Formal, Sporty, Winter, Floral, Eco-friendly",https://coolguy.com/product/2236,2026-03-09 15:43:18,3.9,0
2237,11,Minimalist Retro Blazers,BLAZERS,Grey,Silk,XS-S,9500.0,"Tall Friendly, Eco-friendly, Hot Weather, Streetwear, Athleisure, Monochrome",https://coolguy.com/product/2237,2022-03-13 00:00:00,1.8,14
2238,19,Trendy Soft Chinos,CHINOS,Nude,Jacquard,XL-XXL,5000.0,"Luxury, Neutral Skin, Minimalist, Athleisure, Oversized, Petite Friendly",https://skylineclothing.com/product/2238,2022-03-13 00:00:00,3.8,28
2239,18,Relaxed Statement Coats,COATS,Pastel Green,Tencel,XL-XXL,5000.0,"Festival, Streetwear, Monochrome, Rainy Weather, Polka Dot, Curvy Friendly",https://breeze.com/product/2239,2026-03-09 20:15:06,3.9,21
2240,11,Modern Heritage Beach Wear,BEACH WEAR,Nude,Velvet,L,6000.0,"Stripes, Slim Fit, Petite Friendly, Minimalist, Summer, Eco-friendly, Y2K, Fair Skin",https://coolguy.com/product/2240,2026-03-09 12:52:00,2.5,12
2241,5,Heritage Retro Oversize Tee,OVERSIZE TEE,Chocolate,Velvet,M,4000.0,"Cottagecore, Patterned, Travel Friendly, Petite Friendly, Office Wear",https://odel.com/product/2241,2022-03-13 00:00:00,2.6,49
2242,13,Bold Retro Kimono,KIMONO,Red,Polyester,L,13000.0,"Edgy, Patterned, Skinny Friendly, Beach Wear, Comfy",https://reddot.com/product/2242,2026-03-09 06:28:00,0.0,47
2243,5,Classic Vintage Hoodies & Jackets,HOODIES & JACKETS,Charcoal,Wool,XL-XXL,13000.0,"Cottagecore, Eco-friendly, Beach Wear, Hipster, Layering",https://odel.com/product/2243,2026-03-09 03:24:12,2.5,5
2244,23,Smart Slim Fit Denim Jackets,DENIM JACKETS,Camouflage,Cotton,M,14500.0,"Streetwear, Preppy, Vintage, Edgy, Hipster, Cold Weather, Stripes, Travel Friendly",https://voguestreet.com/product/2244,2022-03-13 00:00:00,1.3,48
2245,15,Structured Edgy Chinos,CHINOS,Brown,Unknown,M,6500.0,"Y2K, Preppy, Urban, Streetwear, Summer, Fair Skin, Curvy Friendly",No URL,2022-03-13 00:00:00,2.5,11
2246,6,Oversized Essential T-Shirts,T-SHIRTS,Off-white,Tencel,M,4000.0,"Hot Weather, Fair Skin, Cold Weather, Dark Skin, Tall Friendly",https://arpico.com/product/2246,2026-03-09 21:45:42,2.5,37
2247,13,Relaxed Patterned Denim Jackets,DENIM JACKETS,Peach,Denim,One Size,15000.0,"Festival, Party Wear, Business Casual, Casual, Petite Friendly, Polka Dot, Athleisure, Neutral Skin",https://reddot.com/product/2247,2026-03-09 03:29:36,3.7,1
2248,-1,Wide Leg Bright T-Shirts,Miscellaneous,Crimson,Cotton,XL-XXL,3000.0,"Patterned, Vintage, Rainy Weather, Beach Wear, Cold Weather, Minimalist, Petite Friendly, Spring",https://voguestreet.com/product/2248,2022-03-13 00:00:00,3.1,22
2249,23,Textured Slim Fit Sweatshirts,SWEATSHIRTS,Pastel Blue,Jacquard,L,5000.0,"Spring, Layering, Eco-friendly, Winter, Sporty",https://voguestreet.com/product/2249,2022-03-13 00:00:00,2.8,18
2250,1,Trendy Patterned Blazers,BLAZERS,Maroon,Rayon,XS-S,11500.0,"Dark Skin, Y2K, Curvy Friendly, Vintage, Checked, Oversized, Spring, Slim Fit",https://foa.com/product/2250,2026-03-09 17:28:12,2.9,34
2251,16,Neutral Refined Cardigans,CARDIGANS,Chocolate,Cotton,M,14500.0,"Y2K, Autumn, Monochrome, Patterned, Festival",https://planetsports.com/product/2251,2022-03-13 00:00:00,1.5,23
2252,4,Chic Retro Track Pants,TRACK PANTS,Pastel Green,Polyester,L,3500.0,"Rainy Weather, Y2K, Summer, Hot Weather, Eco-friendly",https://signature.com/product/2252,2022-03-13 00:00:00,3.5,37
2253,8,Casual Neutral Hoodies & Jackets,HOODIES & JACKETS,Crimson,Polyester,XL-XXL,10500.0,"Spring, Checked, Formal, Luxury, Summer, Autumn",https://casualcorner.com/product/2253,2026-03-09 22:01:24,2.5,1
2254,3,Lightweight Trendy Polos,POLOS,Coral,Rayon,L,3500.0,"Business Casual, Monochrome, Minimalist, Edgy, Summer",https://hameedia.com/product/2254,2026-03-09 23:53:00,2.9,13
2255,22,Relaxed Layered Blazers,BLAZERS,Green,Jacquard,XL-XXL,8500.0,"Old Money, Hot Weather, Vintage, Slim Fit, Tall Friendly, Travel Friendly, Dark Skin",https://crossover.com/product/2255,2026-03-09 11:23:24,3.6,45
2256,20,Comfy Lightweight Beach Wear,BEACH WEAR,Pastel Green,Unknown,XS-S,4500.0,"Medium Skin, Comfy, Party Wear, Patterned, Autumn, Rainy Weather",https://trendz.com/product/2256,2022-03-13 00:00:00,1.5,8
2257,5,Smart Textured Tanks,TANKS,Olive,Leather,XS-S,3000.0,"Layering, Floral, Tall Friendly, Travel Friendly, Cold Weather, Preppy, Comfy, Vintage",https://odel.com/product/2257,2022-03-13 00:00:00,1.0,45
2258,10,Rustic Soft Coats,COATS,Checked,Wool,M,14500.0,"Beach Wear, Oversized, Cold Weather, Neutral Skin, Party Wear",https://fashionbug.com/product/2258,2022-03-13 00:00:00,4.6,12
2259,21,Rustic Elegant Kimono,KIMONO,Maroon,Polyester,XS-S,10000.0,"Skinny Friendly, Tall Friendly, Neutral Skin, Slim Fit, Festival",https://elements.com/product/2259,2022-03-13 00:00:00,4.3,31
2260,11,Rustic Neutral Oversize Tee,OVERSIZE TEE,Sky Blue,Denim,M,3500.0,"Hot Weather, Floral, Comfy, Old Money, Medium Skin, Slim Fit, Office Wear",No URL,2026-03-09 23:55:06,3.4,49
2261,13,Preppy Soft Sweatshirts,SWEATSHIRTS,Mustard,Rayon,XS-S,5000.0,"Urban, Skinny Friendly, Beach Wear, Old Money, Hot Weather, Checked, Medium Skin, Monochrome",https://reddot.com/product/2261,2026-03-09 07:34:48,1.3,40
2262,17,Essential Elegant Oversize Tee,OVERSIZE TEE,Polka Dot,Bamboo,M,4500.0,"Party Wear, Office Wear, Layering, Slim Fit, Eco-friendly, Athleisure, Comfy, Formal",https://lifestyle.com/product/2262,2022-03-13 00:00:00,4.1,14
2263,16,Slim Fit Tailored Coats,COATS,Maroon,Cotton,L,15000.0,"Floral, Dark Skin, Summer, Layering, Preppy, Formal, Rainy Weather, Old Money",https://planetsports.com/product/2263,2026-03-09 01:42:06,3.4,15
2264,24,Edgy Lightweight Tanks,TANKS,Yellow,Velvet,L,4500.0,"Fair Skin, Hot Weather, Y2K, Formal, Curvy Friendly, Polka Dot",https://elitewear.com/product/2264,2022-03-13 00:00:00,1.2,36
2265,14,Soft Casual Sweatshirts,SWEATSHIRTS,Mint,Fleece,M,3000.0,"Checked, Layering, Summer, Oversized, Y2K, Luxury, Comfy",https://metrowear.com/product/2265,2026-03-09 19:37:48,3.5,11
2266,17,Refined Bold Shorts,SHORTS,Tie-dye,Bamboo,L,4000.0,"Business Casual, Hipster, Petite Friendly, Urban, Checked",No URL,2026-03-09 06:36:36,3.2,17
2267,18,Rustic Retro Oversize Tee,OVERSIZE TEE,Off-white,Corduroy,L,5000.0,"Cottagecore, Edgy, Curvy Friendly, Summer, Winter, Petite Friendly, Festival",https://breeze.com/product/2267,2026-03-09 05:47:42,3.7,37
2268,23,Soft Comfy Blazers,BLAZERS,Nude,Modal,L,11500.0,"Minimalist, Casual, Dark Skin, Hipster, Tall Friendly, Athleisure",https://voguestreet.com/product/2268,2026-03-09 01:30:24,4.8,34
2269,16,Refined Statement Polos,POLOS,Mint,Corduroy,M,5000.0,"Hot Weather, Dark Skin, Polka Dot, Skinny Friendly, Medium Skin, Fair Skin, Office Wear",https://planetsports.com/product/2269,2026-03-09 08:58:24,4.1,4
2270,22,Relaxed Structured Chinos,CHINOS,Off-white,Denim,M,5000.0,"Dark Skin, Medium Skin, Y2K, Fair Skin, Eco-friendly, Travel Friendly, Stripes",https://crossover.com/product/2270,2022-03-13 00:00:00,5.0,13
2271,12,Bold Vintage T-Shirts,T-SHIRTS,Checked,Cotton,XL-XXL,3500.0,"Formal, Minimalist, Festival, Party Wear, Travel Friendly, Preppy",https://urbancloset.com/product/2271,2026-03-09 19:16:24,4.7,21
2272,12,UNKNOWN_PRODUCT,TANKS,Grey,Tencel,XL-XXL,3000.0,"Athleisure, Cottagecore, Y2K, Monochrome, Neutral Skin, Streetwear, Floral, Layering",https://urbancloset.com/product/2272,2026-03-09 17:49:12,4.5,48
2273,19,Heritage Heritage Polos,POLOS,Sky Blue,Wool,M,3000.0,"Cottagecore, Cold Weather, Y2K, Oversized, Polka Dot, Summer, Party Wear",https://skylineclothing.com/product/2273,2026-03-09 17:19:00,2.2,48
2274,4,Camo Textured Tanks,TANKS,Crimson,Velvet,XL-XXL,4500.0,General,https://signature.com/product/2274,2022-03-13 00:00:00,3.4,49
2275,9,Vintage Casual Denim Jackets,DENIM JACKETS,Grey,Tencel,XS-S,13000.0,"Old Money, Business Casual, Spring, Travel Friendly, Fair Skin, Curvy Friendly, Layering, Stripes",https://houseoffashion.com/product/2275,2022-03-13 00:00:00,2.6,19
2276,17,Vintage Rustic Joggers & Pants,JOGGERS & PANTS,Off-white,Bamboo,L,4000.0,"Spring, Athleisure, Monochrome, Hot Weather, Neutral Skin, Luxury, Winter, Vintage",https://lifestyle.com/product/2276,2026-03-09 23:00:48,3.4,41
2277,3,Structured Smart Cardigans,CARDIGANS,Multi-color,Corduroy,XL-XXL,9000.0,"Luxury, Checked, Hot Weather, Fair Skin, Skinny Friendly, Festival, Old Money",https://hameedia.com/product/2277,2022-03-13 00:00:00,2.0,14
2278,4,Wide Leg Edgy Cardigans,Miscellaneous,Crimson,Jacquard,XL-XXL,13000.0,"Petite Friendly, Beach Wear, Skinny Friendly, Polka Dot, Edgy, Patterned",https://signature.com/product/2278,2026-03-09 01:23:48,3.4,44
2279,-1,Neutral Smart Cardigans,CARDIGANS,Striped,Linen,XL-XXL,13500.0,"Vintage, Comfy, Summer, Spring, Autumn, Rainy Weather, Dark Skin",https://houseoffashion.com/product/2279,2022-03-13 00:00:00,3.9,47
2280,14,Layered Urban Hoodies & Jackets,HOODIES & JACKETS,Blush,Wool,One Size,15000.0,"Autumn, Cottagecore, Checked, Tall Friendly, Minimalist, Sporty, Spring, Old Money",https://metrowear.com/product/2280,2026-03-09 18:19:18,3.7,10
2281,8,Layered Smart Beach Wear,Miscellaneous,Checked,Fleece,L,3500.0,"Slim Fit, Layering, Casual, Sporty, Fair Skin, Tall Friendly",https://casualcorner.com/product/2281,2022-03-13 00:00:00,3.6,35
2282,23,Refined Slim Fit T-Shirts,T-SHIRTS,Brown,Velvet,M,3000.0,"Dark Skin, Patterned, Travel Friendly, Hipster, Cottagecore, Streetwear",https://voguestreet.com/product/2282,2022-03-13 00:00:00,5.0,32
2283,22,Layered Chic Tanks,TANKS,Polka Dot,Bamboo,XL-XXL,3500.0,"Slim Fit, Winter, Monochrome, Streetwear, Sporty, Curvy Friendly, Beach Wear",https://crossover.com/product/2283,2022-03-13 00:00:00,3.6,27
2284,14,Comfy Sporty Oversize Tee,OVERSIZE TEE,Chocolate,Fleece,L,5000.0,"Neutral Skin, Travel Friendly, Vintage, Skinny Friendly, Festival, Stripes",https://metrowear.com/product/2284,2026-03-09 20:25:30,3.3,27
2285,9,Layered Vintage Chinos,CHINOS,Brown,Denim,M,6000.0,"Spring, Skinny Friendly, Winter, Hipster, Fair Skin, Monochrome, Slim Fit, Cottagecore",https://houseoffashion.com/product/2285,2026-03-09 07:55:30,1.2,46
2286,19,Vintage Layered Denim Jackets,DENIM JACKETS,Tie-dye,Leather,XS-S,11000.0,General,https://skylineclothing.com/product/2286,2022-03-13 00:00:00,3.7,17
2287,9,Essential Bold Hoodies & Jackets,HOODIES & JACKETS,Mustard,Rayon,L,8000.0,"Oversized, Medium Skin, Neutral Skin, Sporty, Stripes",https://houseoffashion.com/product/2287,2026-03-09 19:03:54,2.1,50
2288,19,Modern Vintage T-Shirts,T-SHIRTS,Nude,Linen,XL-XXL,5000.0,"Old Money, Neutral Skin, Casual, Autumn, Winter, Beach Wear, Polka Dot, Oversized",https://skylineclothing.com/product/2288,2026-03-09 02:07:30,4.4,9
2289,1,Relaxed Bold Shorts,SHORTS,Grey,Fleece,L,3500.0,"Stripes, Minimalist, Monochrome, Neutral Skin, Polka Dot, Spring, Rainy Weather, Curvy Friendly",https://foa.com/product/2289,2022-03-13 00:00:00,2.1,26
2290,4,Heritage Textured Sweatshirts,SWEATSHIRTS,Nude,Modal,L,3500.0,"Y2K, Skinny Friendly, Floral, Urban, Old Money",https://signature.com/product/2290,2026-03-09 07:39:06,4.7,33
2291,18,Smart Heritage Joggers & Pants,JOGGERS & PANTS,Charcoal,Silk,XS-S,5000.0,"Patterned, Rainy Weather, Eco-friendly, Hot Weather, Beach Wear, Y2K, Sporty",https://breeze.com/product/2291,2022-03-13 00:00:00,2.6,28
2292,11,Bold Soft Tanks,TANKS,Red,Polyester,M,2500.0,"Luxury, Preppy, Cold Weather, Beach Wear, Tall Friendly",https://coolguy.com/product/2292,2022-03-13 00:00:00,4.4,3
2293,20,UNKNOWN_PRODUCT,POLOS,Tie-dye,Corduroy,L,2500.0,"Office Wear, Business Casual, Monochrome, Dark Skin, Floral",https://trendz.com/product/2293,2026-03-09 03:29:42,2.7,12
2294,4,Chic Smart Blazers,BLAZERS,Nude,Modal,XL-XXL,10500.0,General,https://signature.com/product/2294,2022-03-13 00:00:00,3.8,7
2295,19,Camo Soft Tanks,TANKS,Plaid,Silk,XL-XXL,2500.0,"Streetwear, Cold Weather, Beach Wear, Travel Friendly, Eco-friendly, Comfy",https://skylineclothing.com/product/2295,2022-03-13 00:00:00,3.1,31
2296,12,Preppy Wide Leg Tanks,TANKS,Green,Wool,M,4000.0,"Petite Friendly, Autumn, Preppy, Skinny Friendly, Travel Friendly, Edgy",https://urbancloset.com/product/2296,2026-03-09 18:33:48,1.9,33
2297,21,UNKNOWN_PRODUCT,CHINOS,White,Linen,One Size,5000.0,"Checked, Eco-friendly, Y2K, Edgy, Curvy Friendly",https://elements.com/product/2297,2022-03-13 00:00:00,1.8,34
2298,23,Modern Lightweight Track Pants,Miscellaneous,Pastel Pink,Jacquard,L,2500.0,"Office Wear, Patterned, Polka Dot, Beach Wear, Hipster, Slim Fit, Eco-friendly",https://voguestreet.com/product/2298,2022-03-13 00:00:00,3.0,11
2299,10,Bold Urban Beach Wear,BEACH WEAR,Plaid,Velvet,XL-XXL,4000.0,"Y2K, Cottagecore, Streetwear, Slim Fit, Formal, Festival, Floral, Monochrome",https://fashionbug.com/product/2299,2022-03-13 00:00:00,3.3,37
2300,10,Layered Trendy Beach Wear,BEACH WEAR,Tan,Jacquard,M,5000.0,"Neutral Skin, Travel Friendly, Cold Weather, Vintage, Tall Friendly, Hipster, Minimalist, Hot Weather",https://fashionbug.com/product/2300,2026-03-09 04:19:30,4.5,21
2301,22,Urban Relaxed Chinos,CHINOS,Mustard,Cotton,XS-S,4500.0,"Business Casual, Festival, Oversized, Athleisure, Winter, Tall Friendly",https://crossover.com/product/2301,2026-03-09 14:55:30,2.3,46
2302,14,Rustic Chic Beach Wear,Miscellaneous,Mint,Polyester,M,5000.0,"Polka Dot, Winter, Cold Weather, Preppy, Cottagecore",https://metrowear.com/product/2302,2026-03-09 07:41:42,2.3,22
2303,6,Preppy Neutral Track Pants,TRACK PANTS,Plaid,Fleece,XL-XXL,3500.0,"Vintage, Medium Skin, Preppy, Oversized, Floral, Dark Skin",https://arpico.com/product/2303,2026-03-09 07:04:00,1.0,34
2305,18,Classic Layered Oversize Tee,OVERSIZE TEE,Chocolate,Wool,XL-XXL,5000.0,"Cold Weather, Rainy Weather, Comfy, Festival, Party Wear, Winter",https://breeze.com/product/2305,2022-03-13 00:00:00,3.2,21
2306,4,Wide Leg Rustic Utility Pants,UTILITY PANTS,Camouflage,Velvet,XL-XXL,12000.0,"Fair Skin, Slim Fit, Casual, Edgy, Neutral Skin",https://signature.com/product/2306,2022-03-13 00:00:00,4.7,40
2307,14,Wide Leg Classic Joggers & Pants,JOGGERS & PANTS,Yellow,Polyester,XS-S,4500.0,"Party Wear, Eco-friendly, Patterned, Athleisure, Minimalist, Casual, Edgy, Preppy",https://metrowear.com/product/2307,2022-03-13 00:00:00,3.7,0
2308,12,Soft Layered Oversize Tee,OVERSIZE TEE,Sky Blue,Wool,XS-S,2500.0,"Y2K, Edgy, Curvy Friendly, Athleisure, Patterned, Old Money, Luxury, Vintage",https://urbancloset.com/product/2308,2026-03-09 13:34:24,2.8,0
2309,2,UNKNOWN_PRODUCT,OVERSIZE TEE,Pink,Polyester,M,4500.0,"Business Casual, Layering, Spring, Edgy, Oversized, Preppy",https://incarnage.com/product/2309,2026-03-09 23:12:42,1.3,27
2311,12,Refined Vintage Track Pants,Miscellaneous,Checked,Cotton,XS-S,4000.0,"Business Casual, Patterned, Hot Weather, Cottagecore, Vintage",https://urbancloset.com/product/2311,2022-03-13 00:00:00,3.3,28
2312,4,Tailored Edgy Hoodies & Jackets,HOODIES & JACKETS,Camouflage,Tencel,XL-XXL,12500.0,"Festival, Minimalist, Party Wear, Stripes, Tall Friendly, Slim Fit, Sporty",https://signature.com/product/2312,2026-03-09 01:29:18,2.6,36
2313,7,Urban Minimalist Blazers,BLAZERS,Pastel Blue,Silk,M,13000.0,"Formal, Party Wear, Streetwear, Oversized, Preppy, Dark Skin, Cold Weather, Stripes",https://dresssmart.com/product/2313,2022-03-13 00:00:00,2.4,49
2314,8,Soft Smart Cardigans,CARDIGANS,Pastel Green,Fleece,L,10000.0,"Neutral Skin, Athleisure, Formal, Travel Friendly, Floral",https://casualcorner.com/product/2314,2022-03-13 00:00:00,4.8,44
2315,9,Rustic Trendy Polos,POLOS,Charcoal,Silk,L,4500.0,"Office Wear, Urban, Edgy, Cottagecore, Summer, Slim Fit, Stripes, Formal",https://houseoffashion.com/product/2315,2022-03-13 00:00:00,1.7,19
2316,20,Oversized Bold Polos,POLOS,Nude,Jacquard,XL-XXL,4000.0,"Old Money, Hot Weather, Summer, Beach Wear, Autumn, Tall Friendly, Athleisure, Cottagecore",https://trendz.com/product/2316,2022-03-13 00:00:00,3.6,24
2317,4,Retro Bright Polos,POLOS,Checked,Bamboo,M,3500.0,"Eco-friendly, Formal, Preppy, Curvy Friendly, Athleisure, Hipster, Monochrome",https://signature.com/product/2317,2026-03-09 06:42:30,3.7,49
2318,21,Sporty Sporty Beach Wear,BEACH WEAR,Maroon,Jacquard,XS-S,4500.0,"Hipster, Curvy Friendly, Checked, Old Money, Cottagecore, Beach Wear, Comfy",https://elements.com/product/2318,2022-03-13 00:00:00,3.4,1
2319,13,Modern Edgy Track Pants,TRACK PANTS,Black,Corduroy,XL-XXL,3000.0,"Patterned, Business Casual, Travel Friendly, Y2K, Neutral Skin, Hipster",https://reddot.com/product/2319,2022-03-13 00:00:00,0.0,32
2320,24,Oversized Trendy Sweatshirts,SWEATSHIRTS,Yellow,Jacquard,XL-XXL,3500.0,"Floral, Athleisure, Petite Friendly, Beach Wear, Layering, Hipster, Stripes, Skinny Friendly",https://elitewear.com/product/2320,2026-03-09 23:07:42,3.3,32
2321,8,Urban Functional Tanks,TANKS,Teal,Linen,L,5000.0,"Formal, Floral, Stripes, Medium Skin, Business Casual, Cold Weather, Comfy",https://casualcorner.com/product/2321,2026-03-09 14:51:36,1.1,31
2322,9,Refined Rustic Denim Jackets,DENIM JACKETS,Checked,Wool,M,8500.0,"Autumn, Fair Skin, Old Money, Floral, Formal",https://houseoffashion.com/product/2322,2022-03-13 00:00:00,2.7,37
2323,17,Trendy Layered Hoodies & Jackets,HOODIES & JACKETS,Pastel Green,Denim,L,5000.0,"Office Wear, Monochrome, Old Money, Luxury, Y2K",https://lifestyle.com/product/2323,2022-03-13 00:00:00,1.9,21
2324,20,Layered Oversized Joggers & Pants,JOGGERS & PANTS,Brown,Tencel,One Size,5000.0,"Checked, Patterned, Sporty, Minimalist, Stripes",https://trendz.com/product/2324,2026-03-09 12:34:18,2.8,42
2325,24,Oversized Rustic T-Shirts,T-SHIRTS,Orange,Velvet,XL-XXL,4500.0,"Rainy Weather, Casual, Dark Skin, Sporty, Hot Weather, Petite Friendly",https://elitewear.com/product/2325,2022-03-13 00:00:00,1.1,0
2326,16,Casual Oversized Coats,COATS,Coral,Wool,L,14000.0,"Autumn, Medium Skin, Old Money, Summer, Floral, Preppy",https://planetsports.com/product/2326,2026-03-09 13:30:30,1.9,0
2327,9,Lightweight Soft Beach Wear,BEACH WEAR,Polka Dot,Leather,XS-S,4000.0,"Layering, Urban, Casual, Preppy, Vintage",https://houseoffashion.com/product/2327,2022-03-13 00:00:00,4.5,16
2328,22,Rustic Wide Leg Joggers & Pants,JOGGERS & PANTS,Coral,Cotton,M,4500.0,"Old Money, Rainy Weather, Layering, Eco-friendly, Y2K, Monochrome",https://crossover.com/product/2328,2022-03-13 00:00:00,3.7,38
2329,17,Retro Classic Track Pants,TRACK PANTS,White,Tencel,L,3500.0,"Rainy Weather, Athleisure, Edgy, Summer, Streetwear",https://lifestyle.com/product/2329,2022-03-13 00:00:00,3.9,5
2330,11,Structured Wide Leg Beach Wear,BEACH WEAR,Green,Denim,L,3500.0,"Festival, Party Wear, Dark Skin, Petite Friendly, Skinny Friendly",https://coolguy.com/product/2330,2022-03-13 00:00:00,3.6,48
2331,6,Refined Wide Leg Utility Pants,UTILITY PANTS,Sky Blue,Wool,XS-S,15000.0,"Old Money, Athleisure, Summer, Travel Friendly, Floral",https://arpico.com/product/2331,2026-03-09 18:39:48,1.6,47
2332,22,UNKNOWN_PRODUCT,BEACH WEAR,Coral,Fleece,XS-S,5000.0,"Medium Skin, Winter, Preppy, Hipster, Casual, Layering, Patterned, Curvy Friendly",https://crossover.com/product/2332,2026-03-09 14:42:30,3.7,7
2333,21,Tailored Sporty Chinos,CHINOS,Teal,Corduroy,One Size,7000.0,"Layering, Medium Skin, Athleisure, Edgy, Checked",https://elements.com/product/2333,2026-03-09 17:47:54,4.5,18
2334,9,Elegant Structured Joggers & Pants,JOGGERS & PANTS,Mustard,Wool,L,3500.0,"Athleisure, Travel Friendly, Stripes, Hot Weather, Business Casual",https://houseoffashion.com/product/2334,2022-03-13 00:00:00,1.1,7
2335,8,Bright Essential Beach Wear,BEACH WEAR,Striped,Fleece,XL-XXL,5000.0,"Luxury, Hipster, Spring, Travel Friendly, Stripes, Sporty, Curvy Friendly",https://casualcorner.com/product/2335,2022-03-13 00:00:00,2.5,3
2336,9,Modern Preppy Chinos,CHINOS,Pastel Pink,Rayon,XL-XXL,5500.0,"Fair Skin, Floral, Dark Skin, Rainy Weather, Oversized, Luxury, Stripes, Party Wear",https://houseoffashion.com/product/2336,2022-03-13 00:00:00,3.4,7
2337,13,Heritage Dynamic Cardigans,CARDIGANS,White,Leather,XL-XXL,12500.0,"Fair Skin, Neutral Skin, Preppy, Festival, Vintage",https://reddot.com/product/2337,2022-03-13 00:00:00,2.2,0
2338,24,Structured Essential Kimono,KIMONO,Navy,Bamboo,XL-XXL,14000.0,"Casual, Summer, Beach Wear, Curvy Friendly, Spring, Fair Skin, Skinny Friendly, Hipster",https://elitewear.com/product/2338,2026-03-09 01:07:00,1.6,0
2339,21,Trendy Slim Fit Coats,COATS,Olive,Linen,L,13000.0,"Business Casual, Slim Fit, Checked, Luxury, Old Money, Neutral Skin, Monochrome",https://elements.com/product/2339,2022-03-13 00:00:00,3.1,48
2340,15,Heritage Chic Denim Jackets,DENIM JACKETS,Pastel Pink,Bamboo,M,12000.0,"Beach Wear, Hot Weather, Hipster, Polka Dot, Spring, Winter, Summer, Cottagecore",https://arena.com/product/2340,2022-03-13 00:00:00,4.8,31
2341,13,Relaxed Urban T-Shirts,T-SHIRTS,Sky Blue,Velvet,XS-S,2500.0,"Formal, Medium Skin, Rainy Weather, Hipster, Petite Friendly",https://reddot.com/product/2341,2022-03-13 00:00:00,3.9,7
2342,21,Structured Sporty Track Pants,TRACK PANTS,Charcoal,Rayon,XS-S,4500.0,"Preppy, Checked, Summer, Festival, Travel Friendly, Petite Friendly, Casual, Party Wear",https://elements.com/product/2342,2022-03-13 00:00:00,3.4,25
2343,23,Essential Neutral Joggers & Pants,JOGGERS & PANTS,Tan,Cotton,M,2500.0,"Slim Fit, Oversized, Winter, Casual, Urban, Preppy, Comfy",https://voguestreet.com/product/2343,2022-03-13 00:00:00,3.3,10
