product_id,shop_id,name,category,color,fabric,size_range,price_lkr,style_tags,product_url,created_ts,popularity_score,stock_count,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score,category_standardized,color_standardized,fabric_standardized,price_category,stock_status,semantic_tags,_enriched_at
2162.0,9.0,edgy smart shorts,shorts,teal,denim,xs-s,,"business casual, urban, festival, floral, monochrome, polka dot",https://houseoffashion.com/product/2162,34:36.4,2.1,46.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SHORTS,Teal,Denim,Premium,In Stock,"shorts, teal, denim, premium, in stock",2026-03-10T02:08:42.722027
2163.0,23.0,preppy trendy blazers,blazers,pastel blue,rayon,xl-xxl,8500.0,"edgy, layering, fair skin, autumn, hot weather, business casual, eco-friendly, polka dot",https://voguestreet.com/product/2163,23:50.1,4.0,46.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BLAZERS,Pastel Blue,Rayon,Premium,In Stock,"blazers, pastel blue, rayon, premium, in stock",2026-03-10T02:08:42.722027
2164.0,21.0,sporty camo polos,polos,checked,fleece,m,5000.0,,https://elements.com/product/2164,05:48.0,1.2,35.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Checked,Fleece,Premium,In Stock,"polos, checked, fleece, premium, in stock",2026-03-10T02:08:42.722027
2165.0,18.0,chic refined denim jackets,denim jackets,pink,jacquard,l,12500.0,"formal, luxury, checked, office wear, festival, spring, summer, urban",https://breeze.com/product/2165,41:35.7,2.8,0.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Pink,Jacquard,Premium,Out of Stock,"denim jackets, pink, jacquard, premium, out of stock",2026-03-10T02:08:42.722027
2166.0,4.0,relaxed sporty sweatshirts,sweatshirts,blush,linen,l,5500.0,"edgy, hot weather, cottagecore, layering, old money, oversized",https://signature.com/product/2166,51:59.4,4.4,21.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SWEATSHIRTS,Blush,Linen,Premium,In Stock,"sweatshirts, blush, linen, premium, in stock",2026-03-10T02:08:42.722027
2167.0,14.0,chic classic chinos,chinos,polka dot,velvet,l,6500.0,"minimalist, slim fit, travel friendly, fair skin, hipster",https://metrowear.com/product/2167,22:17.5,2.2,0.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CHINOS,Polka Dot,Velvet,Premium,Out of Stock,"chinos, polka dot, velvet, premium, out of stock",2026-03-10T02:08:42.722027
2168.0,9.0,smart dynamic coats,coats,black,leather,m,15000.0,"office wear, stripes, slim fit, urban, casual, spring, sporty, floral",https://houseoffashion.com/product/2168,54:18.5,4.8,29.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Black,Leather,Premium,In Stock,"coats, black, leather, premium, in stock",2026-03-10T02:08:42.722027
2169.0,16.0,chic classic tanks,tanks,blush,bamboo,l,3000.0,"dark skin, floral, spring, medium skin, beach wear, checked, hot weather",https://planetsports.com/product/2169,27:26.8,4.5,21.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Blush,Bamboo,Mid-Range,In Stock,"tanks, blush, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027
2170.0,10.0,modern essential hoodies & jackets,hoodies & jackets,teal,tencel,m,10000.0,"minimalist, festival, eco-friendly, cottagecore, patterned, luxury, formal, business casual",https://fashionbug.com/product/2170,54:09.2,4.2,15.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,HOODIES & JACKETS,Teal,Tencel,Premium,In Stock,"hoodies & jackets, teal, tencel, premium, in stock",2026-03-10T02:08:42.722027
2171.0,5.0,statement elegant coats,coats,blush,cotton,m,9500.0,"polka dot, comfy, y2k, eco-friendly, medium skin, patterned",https://odel.com/product/2171,32:24.5,4.8,45.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Blush,Cotton,Premium,In Stock,"coats, blush, cotton, premium, in stock",2026-03-10T02:08:42.722027
2172.0,17.0,modern casual joggers & pants,joggers & pants,maroon,denim,xs-s,2500.0,"preppy, slim fit, monochrome, casual, winter, luxury, hot weather",https://lifestyle.com/product/2172,59:32.3,4.9,49.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,JOGGERS & PANTS,Maroon,Denim,Mid-Range,In Stock,"joggers & pants, maroon, denim, mid-range, in stock",2026-03-10T02:08:42.722027
2173.0,1.0,preppy modern track pants,track pants,brown,leather,,4000.0,"old money, edgy, summer, party wear, business casual, eco-friendly, dark skin",https://foa.com/product/2173,12:21.7,,8.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Brown,Leather,Mid-Range,In Stock,"track pants, brown, leather, mid-range, in stock",2026-03-10T02:08:42.722027
,3.0,trendy rustic cardigans,cardigans,green,leather,xs-s,15000.0,"layering, cottagecore, floral, neutral skin, winter",https://hameedia.com/product/2174,27:13.6,1.5,40.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CARDIGANS,Green,Leather,Premium,In Stock,"cardigans, green, leather, premium, in stock",2026-03-10T02:08:42.722027
2175.0,12.0,tailored structured sweatshirts,sweatshirts,coral,tencel,l,6000.0,"stripes, edgy, streetwear, festival, business casual, slim fit, party wear, beach wear",https://urbancloset.com/product/2175,00:16.1,4.5,45.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SWEATSHIRTS,Coral,Tencel,Premium,In Stock,"sweatshirts, coral, tencel, premium, in stock",2026-03-10T02:08:42.722027
2176.0,16.0,statement rustic utility pants,utility pants,blush,bamboo,xl-xxl,10500.0,"festival, slim fit, checked, office wear, party wear",https://planetsports.com/product/2176,08:30.1,3.9,21.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,UTILITY PANTS,Blush,Bamboo,Premium,In Stock,"utility pants, blush, bamboo, premium, in stock",2026-03-10T02:08:42.722027
2177.0,13.0,edgy retro polos,polos,polka dot,modal,xl-xxl,5000.0,,https://reddot.com/product/2177,38:34.4,3.6,46.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Polka Dot,Modal,Premium,In Stock,"polos, polka dot, modal, premium, in stock",2026-03-10T02:08:42.722027
2178.0,22.0,textured bold hoodies & jackets,hoodies & jackets,plaid,silk,m,12500.0,"floral, polka dot, winter, monochrome, old money, office wear",https://crossover.com/product/2178,27:34.5,3.0,32.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,HOODIES & JACKETS,Plaid,Silk,Premium,In Stock,"hoodies & jackets, plaid, silk, premium, in stock",2026-03-10T02:08:42.722027
2179.0,24.0,functional camo beach wear,beach wear,blue,rayon,l,4500.0,"dark skin, athleisure, hot weather, tall friendly, business casual, cottagecore",https://elitewear.com/product/2179,43:19.6,4.3,47.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Blue,Rayon,Mid-Range,In Stock,"beach wear, blue, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
2180.0,8.0,urban smart sweatshirts,sweatshirts,beige,bamboo,m,4000.0,"patterned, floral, checked, dark skin, sporty, fair skin",https://casualcorner.com/product/2180,25:13.1,4.9,49.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SWEATSHIRTS,Beige,Bamboo,Mid-Range,In Stock,"sweatshirts, beige, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027
2181.0,7.0,minimalist elegant kimono,kimono,striped,cotton,l,9500.0,"athleisure, comfy, streetwear, hipster, edgy, layering, luxury",https://dresssmart.com/product/2181,,1.3,9.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Striped,Cotton,Premium,In Stock,"kimono, striped, cotton, premium, in stock",2026-03-10T02:08:42.722027
2182.0,9.0,camo luxury tanks,tanks,nude,wool,xs-s,3500.0,"festival, old money, athleisure, cottagecore, business casual, edgy, tall friendly",https://houseoffashion.com/product/2182,31:40.7,1.5,47.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Nude,Wool,Mid-Range,In Stock,"tanks, nude, wool, mid-range, in stock",2026-03-10T02:08:42.722027
2183.0,22.0,modern retro t-shirts,t-shirts,olive,rayon,m,3500.0,"beach wear, preppy, medium skin, party wear, festival, petite friendly",https://crossover.com/product/2183,27:43.6,4.7,43.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,T-SHIRTS,Olive,Rayon,Mid-Range,In Stock,"t-shirts, olive, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
2184.0,2.0,preppy refined shorts,shorts,maroon,rayon,xl-xxl,4500.0,"medium skin, skinny friendly, vintage, office wear, checked, layering, y2k, party wear",https://incarnage.com/product/2184,14:47.5,3.6,33.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SHORTS,Maroon,Rayon,Mid-Range,In Stock,"shorts, maroon, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
2185.0,4.0,functional minimalist polos,polos,black,velvet,m,2500.0,"urban, skinny friendly, neutral skin, comfy, eco-friendly, rainy weather",https://signature.com/product/2185,53:41.3,2.4,40.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Black,Velvet,Mid-Range,In Stock,"polos, black, velvet, mid-range, in stock",2026-03-10T02:08:42.722027
2186.0,7.0,preppy comfy tanks,,nude,leather,xs-s,4500.0,"urban, formal, beach wear, casual, stripes, monochrome",,55:41.2,1.1,25.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,NAN,Nude,Leather,Mid-Range,In Stock,"nan, nude, leather, mid-range, in stock",2026-03-10T02:08:42.722027
2187.0,23.0,luxury tailored track pants,track pants,blue,polyester,l,3000.0,"checked, spring, cold weather, athleisure, curvy friendly, autumn, oversized, y2k",https://voguestreet.com/product/2187,02:25.9,1.0,15.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Blue,Polyester,Mid-Range,In Stock,"track pants, blue, polyester, mid-range, in stock",2026-03-10T02:08:42.722027
2188.0,22.0,wide leg chic sweatshirts,,chocolate,denim,xs-s,3500.0,"winter, summer, festival, old money, urban, cold weather, stripes",https://crossover.com/product/2188,49:33.5,2.7,48.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,NAN,Chocolate,Denim,Mid-Range,In Stock,"nan, chocolate, denim, mid-range, in stock",2026-03-10T02:08:42.722027
2189.0,12.0,bold functional coats,coats,off-white,jacquard,xl-xxl,13000.0,"curvy friendly, neutral skin, floral, skinny friendly, office wear",https://urbancloset.com/product/2189,16:59.4,4.0,42.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Off-White,Jacquard,Premium,In Stock,"coats, off-white, jacquard, premium, in stock",2026-03-10T02:08:42.722027
2190.0,,sporty functional coats,coats,beige,linen,xl-xxl,11000.0,"festival, layering, eco-friendly, edgy, hot weather, winter, polka dot, monochrome",https://fashionbug.com/product/2190,18:32.4,2.1,10.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Beige,Linen,Premium,In Stock,"coats, beige, linen, premium, in stock",2026-03-10T02:08:42.722027
2191.0,22.0,bright comfy cardigans,cardigans,yellow,polyester,xs-s,13500.0,"spring, checked, minimalist, patterned, streetwear, summer, floral, monochrome",https://crossover.com/product/2191,00:54.8,4.4,27.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CARDIGANS,Yellow,Polyester,Premium,In Stock,"cardigans, yellow, polyester, premium, in stock",2026-03-10T02:08:42.722027
2192.0,20.0,chic bright kimono,kimono,off-white,rayon,m,11500.0,"preppy, comfy, oversized, hipster, office wear, fair skin",https://trendz.com/product/2192,28:08.4,4.2,37.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Off-White,Rayon,Premium,In Stock,"kimono, off-white, rayon, premium, in stock",2026-03-10T02:08:42.722027
2193.0,24.0,minimalist slim fit tanks,tanks,green,tencel,l,4000.0,"autumn, preppy, floral, office wear, dark skin",https://elitewear.com/product/2193,35:00.4,2.9,26.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Green,Tencel,Mid-Range,In Stock,"tanks, green, tencel, mid-range, in stock",2026-03-10T02:08:42.722027
2194.0,20.0,soft retro coats,coats,pastel blue,,xs-s,14000.0,"urban, party wear, petite friendly, festival, preppy, y2k, checked",https://trendz.com/product/2194,15:07.7,3.4,,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Pastel Blue,Unknown,Premium,In Stock,"coats, pastel blue, unknown, premium, in stock",2026-03-10T02:08:42.722027
2195.0,20.0,sporty oversized coats,coats,pink,bamboo,xl-xxl,10500.0,"fair skin, stripes, old money, oversized, autumn, spring",https://trendz.com/product/2195,26:58.9,4.5,49.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Pink,Bamboo,Premium,In Stock,"coats, pink, bamboo, premium, in stock",2026-03-10T02:08:42.722027
2196.0,14.0,urban layered beach wear,beach wear,crimson,tencel,xl-xxl,,"party wear, floral, minimalist, tall friendly, patterned, winter, cottagecore",https://metrowear.com/product/2196,41:47.6,2.6,35.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Crimson,Tencel,Premium,In Stock,"beach wear, crimson, tencel, premium, in stock",2026-03-10T02:08:42.722027
2197.0,15.0,neutral smart coats,coats,mint,fleece,m,14000.0,"tall friendly, vintage, patterned, curvy friendly, stripes",https://arena.com/product/2197,41:23.3,3.0,18.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Mint,Fleece,Premium,In Stock,"coats, mint, fleece, premium, in stock",2026-03-10T02:08:42.722027
,10.0,oversized urban kimono,kimono,brown,silk,xs-s,12000.0,"casual, winter, medium skin, monochrome, rainy weather, oversized",https://fashionbug.com/product/2198,33:01.9,2.3,1.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Brown,Silk,Premium,Low Stock,"kimono, brown, silk, premium, low stock",2026-03-10T02:08:42.722027
2199.0,6.0,textured wide leg blazers,blazers,maroon,wool,xs-s,15000.0,"medium skin, floral, streetwear, business casual, y2k, polka dot, old money, fair skin",https://arpico.com/product/2199,43:07.9,3.1,1.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BLAZERS,Maroon,Wool,Premium,Low Stock,"blazers, maroon, wool, premium, low stock",2026-03-10T02:08:42.722027
2200.0,23.0,lightweight casual beach wear,beach wear,coral,cotton,l,4500.0,"monochrome, business casual, winter, minimalist, party wear, slim fit, petite friendly, office wear",https://voguestreet.com/product/2200,25:27.0,2.2,27.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Coral,Cotton,Mid-Range,In Stock,"beach wear, coral, cotton, mid-range, in stock",2026-03-10T02:08:42.722027
2201.0,13.0,heritage textured shorts,shorts,blue,jacquard,m,3500.0,"sporty, tall friendly, business casual, festival, curvy friendly, edgy, cottagecore",https://reddot.com/product/2201,49:19.2,1.3,5.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SHORTS,Blue,Jacquard,Mid-Range,In Stock,"shorts, blue, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027
2202.0,6.0,vintage slim fit blazers,blazers,nude,jacquard,xl-xxl,14000.0,"fair skin, old money, y2k, party wear, floral, cold weather, comfy",https://arpico.com/product/2202,45:44.7,3.1,45.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BLAZERS,Nude,Jacquard,Premium,In Stock,"blazers, nude, jacquard, premium, in stock",2026-03-10T02:08:42.722027
2203.0,18.0,sporty refined polos,polos,black,rayon,xs-s,3500.0,"cottagecore, winter, monochrome, office wear, neutral skin, petite friendly, summer",https://breeze.com/product/2203,43:30.3,3.9,6.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Black,Rayon,Mid-Range,In Stock,"polos, black, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
,,neutral wide leg polos,polos,black,velvet,m,2500.0,"sporty, spring, y2k, neutral skin, floral",https://incarnage.com/product/2204,56:55.8,4.8,5.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Black,Velvet,Mid-Range,In Stock,"polos, black, velvet, mid-range, in stock",2026-03-10T02:08:42.722027
2205.0,2.0,lightweight lightweight coats,coats,pastel green,linen,l,13000.0,"monochrome, minimalist, travel friendly, summer, patterned",https://incarnage.com/product/2205,27:19.1,3.3,6.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Pastel Green,Linen,Premium,In Stock,"coats, pastel green, linen, premium, in stock",2026-03-10T02:08:42.722027
2206.0,8.0,functional comfy tanks,tanks,orange,polyester,l,4000.0,"spring, festival, office wear, summer, oversized, floral",https://casualcorner.com/product/2206,47:21.7,2.7,6.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Orange,Polyester,Mid-Range,In Stock,"tanks, orange, polyester, mid-range, in stock",2026-03-10T02:08:42.722027
2207.0,2.0,bright chic beach wear,beach wear,pastel pink,corduroy,xs-s,,"oversized, petite friendly, edgy, minimalist, formal, urban, festival, party wear",https://incarnage.com/product/2207,38:15.1,4.6,1.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Pastel Pink,Corduroy,Premium,Low Stock,"beach wear, pastel pink, corduroy, premium, low stock",2026-03-10T02:08:42.722027
2208.0,11.0,dynamic retro blazers,blazers,plaid,bamboo,xl-xxl,11500.0,"polka dot, sporty, eco-friendly, skinny friendly, winter, y2k, minimalist",https://coolguy.com/product/2208,56:54.4,4.2,47.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BLAZERS,Plaid,Bamboo,Premium,In Stock,"blazers, plaid, bamboo, premium, in stock",2026-03-10T02:08:42.722027
,12.0,relaxed statement denim jackets,denim jackets,coral,tencel,xl-xxl,11000.0,"travel friendly, business casual, streetwear, edgy, comfy, layering",https://urbancloset.com/product/2209,33:32.7,3.1,38.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Coral,Tencel,Premium,In Stock,"denim jackets, coral, tencel, premium, in stock",2026-03-10T02:08:42.722027
2210.0,4.0,sporty dynamic polos,polos,camouflage,linen,xl-xxl,4000.0,"checked, medium skin, business casual, casual, oversized, comfy, athleisure, floral",https://signature.com/product/2210,09:20.6,3.4,7.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Camouflage,Linen,Mid-Range,In Stock,"polos, camouflage, linen, mid-range, in stock",2026-03-10T02:08:42.722027
2211.0,6.0,soft casual joggers & pants,joggers & pants,chocolate,modal,xl-xxl,3500.0,"preppy, oversized, cottagecore, skinny friendly, neutral skin, streetwear",https://arpico.com/product/2211,24:31.6,1.4,48.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,JOGGERS & PANTS,Chocolate,Modal,Mid-Range,In Stock,"joggers & pants, chocolate, modal, mid-range, in stock",2026-03-10T02:08:42.722027
2212.0,19.0,dynamic sporty polos,polos,grey,linen,l,4000.0,"hipster, cottagecore, spring, travel friendly, minimalist",https://skylineclothing.com/product/2212,51:19.4,2.9,1.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Grey,Linen,Mid-Range,Low Stock,"polos, grey, linen, mid-range, low stock",2026-03-10T02:08:42.722027
2213.0,4.0,dynamic camo polos,polos,mint,linen,xs-s,3500.0,"rainy weather, slim fit, spring, business casual, summer, monochrome, stripes, old money",https://signature.com/product/2213,53:58.5,4.3,49.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Mint,Linen,Mid-Range,In Stock,"polos, mint, linen, mid-range, in stock",2026-03-10T02:08:42.722027
2214.0,11.0,camo smart denim jackets,denim jackets,red,cotton,m,9000.0,"patterned, festival, formal, edgy, urban, rainy weather, beach wear",https://coolguy.com/product/2214,25:20.6,4.1,2.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Red,Cotton,Premium,Low Stock,"denim jackets, red, cotton, premium, low stock",2026-03-10T02:08:42.722027
2215.0,12.0,minimalist luxury track pants,track pants,pastel pink,linen,xs-s,3000.0,"casual, sporty, stripes, layering, spring, party wear, petite friendly, vintage",https://urbancloset.com/product/2215,31:24.2,1.1,1.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Pastel Pink,Linen,Mid-Range,Low Stock,"track pants, pastel pink, linen, mid-range, low stock",2026-03-10T02:08:42.722027
2216.0,21.0,essential comfy kimono,kimono,maroon,,xs-s,8500.0,"spring, formal, oversized, office wear, preppy, floral",https://elements.com/product/2216,31:22.9,3.2,42.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Maroon,Unknown,Premium,In Stock,"kimono, maroon, unknown, premium, in stock",2026-03-10T02:08:42.722027
2217.0,,smart tailored tanks,tanks,brown,cotton,xs-s,3500.0,"travel friendly, old money, summer, tall friendly, cottagecore",https://arpico.com/product/2217,18:26.7,4.4,4.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Brown,Cotton,Mid-Range,Low Stock,"tanks, brown, cotton, mid-range, low stock",2026-03-10T02:08:42.722027
2218.0,4.0,bold relaxed t-shirts,t-shirts,olive,rayon,l,5000.0,"medium skin, stripes, petite friendly, skinny friendly, polka dot",https://signature.com/product/2218,51:53.2,1.8,33.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,T-SHIRTS,Olive,Rayon,Premium,In Stock,"t-shirts, olive, rayon, premium, in stock",2026-03-10T02:08:42.722027
2219.0,,luxury essential beach wear,beach wear,maroon,tencel,xs-s,4000.0,"fair skin, business casual, formal, party wear, curvy friendly, streetwear",https://planetsports.com/product/2219,18:32.0,2.0,29.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Maroon,Tencel,Mid-Range,In Stock,"beach wear, maroon, tencel, mid-range, in stock",2026-03-10T02:08:42.722027
2220.0,3.0,functional sporty cardigans,cardigans,navy,modal,xs-s,9500.0,"neutral skin, autumn, checked, fair skin, y2k, layering, monochrome, old money",https://hameedia.com/product/2220,18:01.0,4.7,30.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CARDIGANS,Navy,Modal,Premium,In Stock,"cardigans, navy, modal, premium, in stock",2026-03-10T02:08:42.722027
2221.0,17.0,edgy minimalist track pants,track pants,coral,tencel,xl-xxl,4000.0,"skinny friendly, summer, spring, autumn, floral",https://lifestyle.com/product/2221,01:55.1,1.2,7.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Coral,Tencel,Mid-Range,In Stock,"track pants, coral, tencel, mid-range, in stock",2026-03-10T02:08:42.722027
2222.0,5.0,preppy chic denim jackets,denim jackets,pink,,m,9500.0,"tall friendly, polka dot, cold weather, hot weather, vintage, monochrome, summer",https://odel.com/product/2222,06:51.2,2.8,2.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Pink,Unknown,Premium,Low Stock,"denim jackets, pink, unknown, premium, low stock",2026-03-10T02:08:42.722027
